Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
wax_biosynthetic_process_(GO:0010025),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.60097703163265,6.27104411841308,ninaE
response_to_lipopolysaccharide_(GO:0032496),1/184,0.0183158157916945,0.0199004950251436,0.0200129813926229,0.0217438338379698,-1.55621559336202,6.22484734269662,ninaE
cellular_response_to_light_stimulus_(GO:0071482),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.58333897012732,6.20195564326461,ninaE
detection_of_visible_light_(GO:0009584),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.58124222923725,6.19374268682193,ninaE
deactivation_of_rhodopsin_mediated_signaling_(GO:0016059),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.56395324918546,6.12602156745236,ninaE
compound_eye_pigmentation_(GO:0048072),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.55094482109724,6.07506741580582,ninaE
sodium_ion_transport_(GO:0006814),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.54720083903381,6.06040219810786,ninaE
response_to_light_stimulus_(GO:0009416),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.49526377991892,5.85696418328641,ninaE
fatty-acyl-CoA_biosynthetic_process_(GO:0046949),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.49497356582898,5.85582741159896,ninaE
cytosolic_calcium_ion_transport_(GO:0060401),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.49063186198089,5.83882091129166,ninaE
sensory_perception_of_light_stimulus_(GO:0050953),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.49040593292541,5.83793594477024,ninaE
metarhodopsin_inactivation_(GO:0016060),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.4867781314398,5.82372580763547,ninaE
sensory_perception_of_chemical_stimulus_(GO:0007606),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.48530503610296,5.81795567748033,ninaE
fatty-acyl-CoA_metabolic_process_(GO:0035337),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.48384804662345,5.8122486341402,ninaE
entrainment_of_circadian_clock_by_photoperiod_(GO:0043153),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.48208543768795,5.80534447612943,ninaE
protein_deglycosylation_(GO:0006517),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.46309020548869,5.73093994888922,ninaE
"phototransduction,_UV_(GO:0007604)",1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.45650669123494,5.7051522532985,ninaE
regulation_of_rhodopsin_mediated_signaling_pathway_(GO:0022400),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.44734980548031,5.66928463407599,ninaE
receptor-mediated_endocytosis_(GO:0006898),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.44536849518061,5.66152382048767,ninaE
very_long-chain_fatty_acid_biosynthetic_process_(GO:0042761),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.44386581958388,5.65563782413884,ninaE
