pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO:0043603,0.762767710049423,0.949162300118836,0.0491927521045191,-0.276964920205904,-0.826423252095264,44,Q7K5K3|Q95TK5|Q9VXZ8|Q7K8X7|Q9VBC7
GO:0043604,0.0978260869565217,0.388634073823565,0.191892240384838,-0.658556327090914,-1.4204841343239,10,Q7K5K3|Q9VXZ8
GO:0043632,0.791530944625407,0.95678704856787,0.0469758727821845,-0.264715019363198,-0.819781770531925,55,Q7K148|Q9U9Q4|Q9VKZ8|Q9XYZ5|Q9VBP9
GO:0043648,0.547237076648841,0.855600826189061,0.0686325631836726,-0.416744139302744,-0.952960561750315,13,Q94523|Q9VNX4|P54385|Q9VEB1|Q9VW68
GO:0043687,0.393939393939394,0.727285241860043,0.0826646449123753,-0.381200696599712,-1.03865854625617,27,Q9V393|Q9VKZ8|Q9XYZ5|O97102|Q9VVU5|Q7KLW9
GO:0043933,0.358381502890173,0.700230329570336,0.0795564677235957,-0.293092415408992,-1.04993416579582,143,Q9VU68|Q9W2N0|Q7JYH3|Q7JYX5|M9PF16|A0A0B4K7J2|Q9VXK7|A1Z7B8|P56538|Q9NBD7|Q24297|Q7K1S1|Q9W1G7|Q4V5I9|Q9VBU9|Q9W125|Q9VPE2|X2JAU8|Q9VHM3|Q9W3X7|Q9VDH3|Q9VX98
GO:0044085,0.747712418300654,0.947872241989889,0.0395172228473919,-0.232712245225485,-0.890286806821163,260,Q9VU68|Q9W2N0|Q7JYH3|Q9V3I2|M9PF16|A0A0B4K7J2|Q9VXK7|O76742|O18332|P16378|Q24372|Q9XYZ5|A1Z7B8|Q7KM15|O97102|P56538|Q9NBD7|Q9GYU8|Q9VND8|O61491|A1Z877|Q24297|Q7K1S1|Q9W1G7|Q4V5I9|P45888|Q9VBU9|Q9VKD3|Q9VLT3|Q9W125|Q9VPE2|X2JAU8|Q9VHM3|Q9W3X7|Q9VDH3|P40417|Q9VX98
GO:0044087,0.157303370786517,0.486502747943533,0.13880510939114,-0.399156501726684,-1.22124447674273,50,Q9VU68|Q9W2N0|M9PF16|P16378|Q9NBD7|Q9VND8|O61491
GO:0044089,0.838028169014084,0.979893913968133,0.0613026075396207,0.267665141306721,0.748227609679932,23,A1Z9J3|Q9VIE7|Q9VCH5|Q9VGQ8|P05205|Q9VNE2|P32392|Q9I7K0
GO:0044093,0.518099547511312,0.844006611570248,0.0838361057159929,0.374682302794268,0.941995448276465,15,Q9VK99|Q9VKA1|Q9VLP0|Q9VII1|Q9VIH9|Q9W1H5|Q9VLP1|Q7K188
