pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO:0032509,0.814569536423841,0.999229021262782,0.0597317976364411,-0.286996989440785,-0.743123838741866,12,Q9VN02|Q9XTL2|Q8T0Q4|Q9W0B3|Q9VRJ5|Q9W236|Q9VBI3|Q960X8
GO:0032535,0.759002770083102,0.976515065270188,0.0743625384422526,-0.248920900495599,-0.814635167164933,30,P10676|X2JAU8|Q9VCH5|A1Z9J3|Q03427|Q9VCC0
GO:0032543,4.89243298807904e-09,1.60634883108595e-06,0.761460801445585,0.690796911065015,2.36058271420276,49,Q9VXP3|Q9VXQ0|A1Z9A8|Q8SXF0|Q9W253|Q9VAY9|Q9VV39|Q9W199|Q7K3V6|O77477|Q9VCX3|Q9W4I3|Q9VPF6|Q9VGP7|Q9VSR5|Q9VHN6|Q9W1L1|Q9VIN9|Q9W086|Q9VVN2|Q9VJ86|Q9VKU3|Q8MSS7|Q9V6Y3|Q9VUX1|Q8WTC1|Q9VHT5|A1ZBA5|Q9VY28|Q9VFB2|Q9VNC1
GO:0032774,0.995862068965517,1,0.0283628487151644,0.162606056166527,0.636916929567982,130,P21187|Q9VKD3|Q94901|Q9VPL0|Q7KLW9|Q9W3M7|Q9VGW7|Q8MZI3|Q7K012|Q9V3L6|Q9W414|Q9VNZ3|Q7KVQ0|Q9VP57|Q9VXE0|Q24297|Q9VJ86|Q95RQ8|Q02748|Q27268
GO:0032787,0.0412844036697248,0.303471176228947,0.276500599254472,0.405666954721909,1.40735191189468,57,Q7JYW9|Q9W1H8|Q9VUY9|Q9VXZ8|Q7JWF1|Q9VAC1|Q7K5K3|Q9VZI8|Q9VW68|O62619|Q5U117|A1ZBJ2|Q9VDT1|Q7K2E1
GO:0032868,0.309050772626932,0.737082351180454,0.11331290842208,-0.417596375700465,-1.12071175118201,13,Q24276|Q8IPW2
GO:0032869,0.309050772626932,0.737082351180454,0.11331290842208,-0.417596375700465,-1.12071175118201,13,Q24276|Q8IPW2
GO:0032870,0.346698113207547,0.7557726373898,0.110122263835536,-0.36905567844995,-1.08134079153754,18,Q24276|Q9VH98|Q8IPW2
GO:0032879,1,1,0.0662842187012672,-0.15311255802561,-0.615343531059948,72,Q9VLP0|Q9VH64|Q9W1I8|Q9VCH5|Q9W266|Q7K188|Q9VI75|P17210|Q7KSE4|Q9VIH9|P13677|Q9VII1|Q9V438|P05205|Q9VGV9|Q9VQQ0|Q7K0X9|Q9VLS5|P25171|Q960X8
GO:0032880,0.922145328719723,1,0.0427591434738678,0.241818181818182,0.649835311484161,18,O18333|O18332|Q9GYU8|Q9W1X4|O97102|A0A0B4K7J2|Q9U5L1|Q7KM15|P45594|Q8SY33|Q7JXF7|Q8IQC6|P08928|O18335|Q960X8|Q9VQQ0|Q9VGV9|P05205
GO:0032886,0.642384105960265,0.94019070486012,0.0713052987340038,-0.333151985711967,-0.862633378103197,12,Q9I7K0|A1Z6P3|A1Z9J3|Q9VCC0
GO:0032940,0.399416909620991,0.786653249636622,0.114750719227023,-0.287541790594726,-1.02104812044487,42,Q8MSI2|Q9VPN5|P91927|Q9VCE1|Q9W1I8|Q7KLE5|P36975|Q9VH76|Q9U6R9|Q9VVE2
GO:0032956,0.620347394540943,0.938236326264601,0.0791316651768349,-0.289473868105891,-0.875238479388698,21,P10676|X2JAU8|Q9VCH5|Q8SX68|Q03427|A0A0B4KHJ9
GO:0032970,0.620347394540943,0.938236326264601,0.0791316651768349,-0.289473868105891,-0.875238479388698,21,P10676|X2JAU8|Q9VCH5|Q8SX68|Q03427|A0A0B4KHJ9
GO:0032981,0.0691489361702128,0.38280301190187,0.282013350011725,-0.435125949305128,-1.40518064683392,28,Q9VJZ4|Q9VWI0|Q9VTU2|Q9VXZ0|Q7PL91|Q9VQD7|Q9W3N7|Q9W3X7|Q9VPC1|Q9VQR2|Q9VF27|Q6IGM9|Q9W402|M9NEW0|Q7JZK1|Q6IDF5|Q9W2E8
GO:0032984,0.0501730103806228,0.347442680776014,0.266350657088526,0.571900731928294,1.49663626732412,16,Q9VZU7|Q9W2N0|Q7JYX5|Q9VU68|M9PF16|Q9VMD3
GO:0032989,0.433962264150943,0.79820806939451,0.096240602328129,-0.343859912546147,-1.00751667491578,18,A8DYP0|P18432|P83967|M9NFC0|P17210|A0A0B4KHJ9
GO:0033036,0.993606138107417,1,0.0244973552519294,0.163665481843077,0.674369202724876,191,Q9VLB7|Q24253|P45437|Q9W2E7|P32392|Q9V3I2|Q9V3D9|Q9VKC8|P12080|Q94901|A1Z7X8|Q8IRD0|Q9W552|Q9VSS2|O18333|Q8I099|Q9VSN9|O18332|Q9W4K0|Q7KTG2|Q7K3W2|P12370|Q0KIE7|Q9VF24|O61491|Q9VFF0|Q8SXY6|Q9VJ43|Q9GYU8|P48148|Q9VVA7|Q27268|P40797|Q9VW57|Q9Y171|Q9VH25|Q9W1X4|Q7K1M4|Q9VND8|Q9VL69|Q95R34|O15971|Q9VYT6|Q9VKC7|Q9VL10|Q9W3N6|A1Z7S3|Q95RF6|Q9W503
GO:0033043,0.571005917159763,0.905701817073055,0.0934449219410994,-0.243990750097325,-0.917875829389127,49,P10676|Q9I7K0|X2JAU8|Q9VCH5|Q86BS3|A1Z6P3|Q8SX68|A1Z9J3|Q03427|A0A0B4KHJ9|Q9VCC0|Q24478|P92177|Q7K1H0|Q9VD29|Q9VIE7
GO:0033108,0.137142857142857,0.533467752460001,0.204294756516886,-0.33212001709851,-1.23822349574638,47,Q9V784|Q9VJZ4|Q9VWI0|Q6IHY5|Q9VTU2|Q9VXZ0|Q7PL91|Q9VQD7|Q9W3N7|Q9W3X7|Q9VPC1|Q9VQR2|Q9VF27|Q6IGM9|Q9W402|M9NEW0|Q7JZK1|Q9VPC2|Q6IDF5|Q9W2E8|Q9VMX4
GO:0033365,0.446376811594203,0.802337882153814,0.107140237276725,-0.247102999978187,-0.988099548780204,67,A8DYP0|Q9V784|O02649|Q9VCH5|A1Z6P3|Q9VGL0|Q7JWD3|Q8SX68|Q9VBV5|Q03427|Q9VJD4|Q9XTL2|Q9VEC8|P48604|Q0E8V7|Q9VAA6|Q9VN88|Q9Y0V3|P05205|Q9VN44|P08985|Q9W2D6|Q9VGE4|P25171
GO:0033500,0.178506375227687,0.572732181105119,0.13880510939114,0.525187182252855,1.26006659472136,12,Q7JYW9|Q9VBC7|O62619|O18332
GO:0033554,0.542647058823529,0.888229710488847,0.0597317976364411,0.262721967912582,0.950568466844853,72,Q9VZU7|A1Z803|Q9W299|Q5U117|Q9XYZ5|P17336|Q7KLW9|Q7K012|A1Z6L9|Q9W414|P12370|Q9VZJ8|A1ZA22|P15425|O62602|Q7K519|M9NDE3|O61443|Q9VKZ8
GO:0034220,0.684952978056426,0.953614292486963,0.0518457624865066,0.272553919901691,0.858441654415969,33,Q9V4E7|P35381|A0A0B7P9G0|Q8IQ70|Q9VXK7|Q9W4P5|Q9VAY3
GO:0034314,0.15018315018315,0.54352324458546,0.153158808683073,0.56585558579488,1.30751098363324,10,Q9VU68|P32392|P45888
GO:0034329,0.0735524256651017,0.389511501506049,0.206587922696891,0.441313720260042,1.38701669181816,32,Q9W2E7|P32392|Q00174|Q9VN14|P45888|M9PF16|Q9VLT3|P16378|O61491|M9NDE3
GO:0034330,0.0900763358778626,0.43280580897412,0.183023938384487,0.380628117945767,1.3133317108909,55,Q9W2E7|P32392|Q00174|Q9VN14|P45888|M9PF16|O18333|Q9W260|Q9VXK7|Q9VLT3|O18332|P16378|O61491|M9NDE3|O61443|P48148
GO:0034440,0.127946127946128,0.505040706738264,0.159646701919906,0.487374327624834,1.33956472044584,19,Q9W1H8|Q7JWF1|Q5U117|A1ZBJ2|Q9VDT1
GO:0034504,0.747641509433962,0.975107842146059,0.0670512579829467,-0.28553598103505,-0.802053861604544,16,Q9VCH5|Q9VGL0|Q03427|Q9VN44|P25171
GO:0034654,0.170984455958549,0.568985436213415,0.117249716749792,0.285176909145785,1.16551195596522,171,Q9VC18|Q9VA09|P21187|Q9VTZ4|Q9VKD3|Q9VF86|Q9VXZ8|Q01637|O01666|P35381|P54622|Q7K5K3|P32748|Q94901|Q9XYZ5|Q9VPL0|Q7KLW9|Q9W3M7|Q9VGW7|Q8MZI3|Q7K012|Q9V3L6|Q9W414|Q9VNZ3|Q7KVQ0|Q9VP57|Q9VH77
GO:0034655,0.119448698315467,0.489353662717877,0.157402899305283,0.391134236612258,1.2819117704375,40,Q7JYW9|Q9VED8|Q9VUY9|Q9W0S7|O62619|Q9VNH5|P07486|Q9VZX9|Q9VJ86|Q9VSC3
GO:0034762,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0034764,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0034765,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0034767,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0034976,0.606010016694491,0.938236326264601,0.0605092988656667,0.320409750975879,0.900326861581727,21,Q5U117|P17336|Q9W414|Q9VZJ8|P15425|M9NDE3|Q9VKZ8
GO:0035006,0.291666666666667,0.721838358458962,0.124434168630393,-0.383073876953987,-1.12196510821725,19,Q9V521|Q9VL01|A1Z6P3|Q7KUA4|A0A126GUP6|Q9VLU4|Q7K2W6|Q9VER6
GO:0035088,0.406193078324226,0.786653249636622,0.0852884689790502,0.438281446649574,1.05155614735355,12,Q9V3I2|Q9VN14|P48148|Q9VVA7|P08646
GO:0035107,0.053968253968254,0.347442680776014,0.245041785430996,0.450056192184624,1.45251205902559,37,Q9VU68|Q9VHC3|P12080|P16378|P12370|Q9VF24|Q9VFC2|O61443|P48148|P40797|Q9VW57|Q9W3N6|P08646|Q9VHI1|P42207|Q24090|P40417
GO:0035114,0.053968253968254,0.347442680776014,0.245041785430996,0.450056192184624,1.45251205902559,37,Q9VU68|Q9VHC3|P12080|P16378|P12370|Q9VF24|Q9VFC2|O61443|P48148|P40797|Q9VW57|Q9W3N6|P08646|Q9VHI1|P42207|Q24090|P40417
GO:0035120,0.053968253968254,0.347442680776014,0.245041785430996,0.450056192184624,1.45251205902559,37,Q9VU68|Q9VHC3|P12080|P16378|P12370|Q9VF24|Q9VFC2|O61443|P48148|P40797|Q9VW57|Q9W3N6|P08646|Q9VHI1|P42207|Q24090|P40417
GO:0035152,0.217171717171717,0.632828466784031,0.118815039412263,0.434577389167808,1.19445056055717,19,P12080|Q9VW34|Q9VR79|Q9VLT3|M9NDE3|P48148|Q24372
GO:0035220,0.049743429536173,0.347442680776014,0.321775918075361,0.422602791216454,1.45079827025905,53,Q0E8E8|Q9VU68|Q9VHC3|Q9V3I2|P12080|Q9VPX6|Q9XYZ5|O76742|P05031|Q9W4K0|P16378|P12370|Q9VF24|Q9VFC2|O61443|P48148|P40797|Q9VW57|Q9W3N6|P08646|Q9VHI1|P42207|Q24090|P40417
GO:0035239,0.99492385786802,1,0.0568864160475701,-0.168764824562954,-0.539854966639918,26,A1Z9J3|Q7KN94|Q9VRL2|Q9W425|Q9VD64|Q9VAY2|Q9VMV5|Q9VIH3
GO:0035282,0.979434447300771,1,0.0582216241124161,-0.193244908400255,-0.58789636536274,22,Q9VQ91|P17210
GO:0035295,0.958860759493671,1,0.0368389606870506,0.21125104798863,0.656017462008768,31,P12080|Q9W4P5|P48148|Q7KJ08|Q9VVA7|Q9VND8|O44386|P08646|P35992|P40417
GO:0035383,0.0769230769230769,0.396697543294402,0.219250346703755,0.624929112547639,1.44401097940987,10,Q9VXZ8|Q7K5K3|Q95TK5
GO:0035556,0.0763582966226138,0.396697543294402,0.195789002148949,0.354253959383048,1.31218982391169,87,Q9VLB7|Q9VZU7|Q9V3N7|Q9VA09|Q9W2E7|Q9V3I2|Q9VPX6|Q9VH66|O76742|O18333|Q9V393|O18332|P16378|Q9VW73|P12370|Q9VP57|O61491|P15425|O62602|Q7K519|Q7KY04|O61443|P48148|Q7KJ08|Q9VB05|P25455|Q9VW59|Q9VND8|O15971|Q9VKC7|A1Z7S3|P08646|P40417|O97102|Q9VM50|Q9I7X6
GO:0035592,0.956043956043956,1,0.0437125833579551,0.250950094997097,0.579865276211043,10,O18333|O18332
GO:0036211,0.703869047619048,0.953614292486963,0.0482149710025565,0.240541628851718,0.879852279563614,82,Q9VZU7|P46415|Q9XYZ5|Q95R98|P22979|Q7KLW9|Q9VGW7|Q9VEV7|Q9VMD3|Q24319|Q9V393|P12370|Q9VYY3|P15425|O62602|O61443|P48148|Q9VKZ8|Q7KJ08|Q9VVA7
GO:0036293,0.0640176600441501,0.366612762462139,0.266350657088526,-0.553314752904152,-1.48494187633191,13,P19334|P91927|Q9VF15|O46067|Q9VG69
GO:0040003,0.542857142857143,0.888229710488847,0.0943563635421779,-0.251734626507772,-0.938527379222701,47,Q9I7Q5|A1Z8H6|A1Z8Y3|Q9VSY0|Q9VZG1|Q9VSN3|Q9VV46|Q9VZF9|Q8IPD8|Q7K5J8|O97062
GO:0040007,0.0853658536585366,0.426829268292683,0.188204146308491,0.384766710197021,1.32475820232206,54,Q9W2E7|P32392|Q9V3I2|Q00174|Q9U4G1|P45888|M9PF16|P16378|Q9VSR5|P12370|Q9VFC2|O62602|O61443|P48148|Q7KJ08|Q9VVA7|P40797|Q8WTC1|Q9VND8|O15971|O44386|P08646
GO:0040008,0.134762633996937,0.526750771773743,0.147331213699377,0.386197608405405,1.26573235883843,40,Q9W2E7|P32392|Q00174|P45888|M9PF16|P16378|Q9VSR5|O62602|O61443|Q7KJ08|Q9VVA7|P40797|Q8WTC1|Q9VND8|O44386|P08646
GO:0040011,0.116719242902208,0.489353662717877,0.161978948883402,0.430446503109753,1.324140847187,29,Q9VU68|Q9VM10|P06002|P48596|Q00174|Q9VDH3|P05031|O18332
GO:0040012,0.128695652173913,0.505040706738264,0.161978948883402,0.532627776210086,1.35130277041927,14,P48596|Q00174|Q9VDH3|O18332|P48148|Q9VND8|O44386
GO:0040029,0.0707547169811321,0.386346820706193,0.261663521711573,-0.525593132330749,-1.47636035182186,16,Q9VQ91|Q86BS3|Q03427|Q24478|Q9VIE7|P05205|Q9W0H8|P08985
GO:0042026,0.690476190476191,0.953614292486963,0.0587185879555941,0.359743558344317,0.831252117385666,10,O97125|P22979
GO:0042051,0.108996539792388,0.46863563167911,0.176694268938498,0.504085410847266,1.35462312018725,18,P21187|P06002|Q9VPX6|Q9U4G1
GO:0042052,0.397459165154265,0.786653249636622,0.0862865626267245,0.449390019879184,1.06924056467114,11,P06002|Q9VPX6
GO:0042060,0.867647058823529,1,0.0617054053637523,-0.251926164954145,-0.737853411391677,19,Q9V521|A1Z6P3|A1Z9J3|Q9XTL2|E2QCN9|Q7K2W6
GO:0042127,0.507075471698113,0.857912262406977,0.0873098257637931,-0.344698715396999,-0.96823852031577,16,Q24276|Q7K5M6|Q9W266
GO:0042176,0.00140132878072867,0.0552123539607097,0.45505986738723,0.689191276545648,1.82507021702192,17,Q9VZU7|Q9VW54|Q9U9Q4|Q9XYZ5|Q7KUT2|P12370|Q02748|Q9VKZ8
GO:0042180,0.868852459016394,1,0.0478299633114229,0.287894101970138,0.705545795043903,13,Q9VPE2|Q9W3W4|Q9VY05|Q9VCW2|Q9VMQ5
GO:0042221,0.978783592644979,1,0.0304894126298511,0.184712688974667,0.709888360217055,112,Q9VLC5|A1Z803|P46415|A0A0B7P9G0|O62619|Q5U117|P17336|Q9VSY6|Q9VXK7|Q9W4P5|Q9W414|P05031|Q9VW73|P12370|Q9VP57|A1ZA22|Q9VBT2|O62602|Q7K519|O61443|Q9VKZ8|Q7KJ08
GO:0042254,0.258536585365854,0.68160280883556,0.105125131597001,0.387671598559659,1.14111663259967,25,Q9VNB9|P29327|Q7KVQ0|Q9VBU9|Q9GYU8|P55841|Q9VND8|P56538|Q9W1V3
GO:0042303,0.0118039794013655,0.212667264080604,0.380730400722792,0.650259620753712,1.67569043181893,15,P48596|A8JTM7|Q9VW34|Q9VSN9|Q9VR79|P05031|Q9VDC6|O62602|O61443
GO:0042330,0.410745233968804,0.790203233318891,0.0819778796501272,0.407991195185586,1.05137535873198,15,Q9VM10|P06002|P05031|Q9VND8|P16620
GO:0042335,0.607954545454545,0.938236326264601,0.0875697115548511,-0.236105949520837,-0.90854384194549,53,Q9I7Q5|Q9W369|A1Z8H6|A1Z8Y3|Q9VSY0|Q9VZG1|Q9VSN3|Q9VV46|Q9VZF9|Q8IPD8|Q7K5J8
GO:0042440,0.818897637795276,0.999229021262782,0.0438879842863647,0.238717205439428,0.774854129562165,38,Q9VM10|P48596|Q00174|Q9VDC6|P15425|Q95RS6|Q9VCW2|P48148|Q9NHA8|Q0E8C8|Q9VSL3|Q9V3Z2|A1Z7S3
GO:0042441,0.48816029143898,0.834787998380895,0.0755015292281669,0.405411191933923,0.972691484759345,12,Q9VM10|P15425|Q9VCW2|Q9VSL3|A1Z7S3
GO:0042445,0.667405764966741,0.953614292486963,0.0696133438850965,-0.336144688418637,-0.846587088094125,11,Q9VFN7
GO:0042461,0.118530884808013,0.489353662717877,0.165656695205483,0.477152956023542,1.34076326354831,21,P21187|P06002|Q9VPX6|Q9U4G1
GO:0042462,0.108996539792388,0.46863563167911,0.176694268938498,0.504085410847266,1.35462312018725,18,P21187|P06002|Q9VPX6|Q9U4G1
GO:0042592,0.643895348837209,0.941004330273963,0.0512184348540341,0.245409297871304,0.896465478229835,76,Q7JYW9|Q9VZU7|A0A0B7P9G0|Q9VBC7|P12080|Q9VPX6|O62619|Q5U117|P17336|Q8IQ70|Q9W4P5|O18332|Q9VAY3|Q9VW73|Q9VWP4
GO:0042594,0.223706176961603,0.638697345817909,0.116234148779716,0.427096201856405,1.20010761794762,21,O97125|Q7JVK6|P16378|Q7K519|O61443|Q9VND8|Q7K3D4|P08646|P40417|Q9I7X6
GO:0042692,0.414023372287145,0.790335313377593,0.0795564677235957,0.363009807713258,1.02002975847782,21,Q7JYX5|Q9VU68|P32392|P12080|O76742|O18333
GO:0042742,0.880222841225627,1,0.0672065093710464,-0.212540412899988,-0.784142209828617,45,Q9V521|Q9VCE1|Q9V8F5|Q95RA9|Q9W4C2|Q9VSL4|Q9VIX1|Q9VTJ4|Q9VVK7|Q7K2W6|Q9VER6|P08985|Q9V773|Q9W2D6|A1ZAL1|Q9VXE8
GO:0042752,0.122710622710623,0.495368702335915,0.170932335370056,0.58340244466699,1.34805615324806,10,Q9VW68|Q94901|Q7JVK6|P12370|P48148|P25455
GO:0042773,0.0627867027635833,0.366612762462139,0.287805130535564,-0.366898698543059,-1.4118388539366,53,Q9VJZ4|Q8SYJ2|Q9VA37|Q9VWI0|Q6IHY5|Q500Y7|Q9VTU2|Q9W1N3|Q9VXZ0|Q7PL91|Q9VQD7|Q9W3N7|Q9VMB9|Q9W3X7|Q9VX36|Q9VZU4|Q9VQR2|Q9VF27|Q9VV75|Q9W402|B7Z107|Q7JZK1|Q9VRL0|Q6IDF5|Q9W2E8|Q9VVH5|A8Y535|Q9VMS1|Q9VMU0|P21914
GO:0042775,0.0627867027635833,0.366612762462139,0.287805130535564,-0.366898698543059,-1.4118388539366,53,Q9VJZ4|Q8SYJ2|Q9VA37|Q9VWI0|Q6IHY5|Q500Y7|Q9VTU2|Q9W1N3|Q9VXZ0|Q7PL91|Q9VQD7|Q9W3N7|Q9VMB9|Q9W3X7|Q9VX36|Q9VZU4|Q9VQR2|Q9VF27|Q9VV75|Q9W402|B7Z107|Q7JZK1|Q9VRL0|Q6IDF5|Q9W2E8|Q9VVH5|A8Y535|Q9VMS1|Q9VMU0|P21914
GO:0042981,0.671118530884808,0.953614292486963,0.0557104226766671,0.304764062786426,0.856363675998287,21,Q9VZU7|P12370|P40797|P55841|Q7K3D4|P08646|P42207
GO:0043038,0.200692041522491,0.616836643406692,0.126253987849115,0.470068837563479,1.23014717617917,16,Q9W3J5|Q9VXN4|Q7K0E6|Q9VDC6|P28668|Q0KI98|Q9VCA5
GO:0043039,0.296360485268631,0.729787694974004,0.100633389423036,0.443508434499519,1.14290172171604,15,Q9W3J5|Q9VXN4|Q7K0E6|P28668|Q0KI98|Q9VCA5
GO:0043062,0.587521663778163,0.922980604181006,0.0637845390312975,0.35762351307056,0.921580058056203,15,Q00174|Q9VR79|A1Z877|P11046|O15971
GO:0043066,0.706739526411658,0.953614292486963,0.0573667426768556,0.338115856119457,0.828624896759771,13,Q9VZU7
GO:0043067,0.460063897763578,0.81650980053536,0.0718276293603809,0.325339537645307,0.991485729950904,28,Q9VZU7|P06002|P12370|O62602|P40797|P55841|Q7K3D4|P08646|P42207
GO:0043069,0.366782006920415,0.770320419651618,0.0880945010398517,0.409964263531754,1.07285644317968,16,Q9VZU7|P06002
GO:0043161,0.000319530891834248,0.0187381293455316,0.49849310876659,0.577488818867271,1.91275996926634,41,Q9VZU7|Q9VW54|Q7K148|Q9U9Q4|O18413|Q9XYZ5|Q9W414|P40301|P12370|Q9VUJ1|P40304|Q02748|Q9VKZ8|Q9V3Z4|Q9V3G7|Q9VNA5|Q7KMP8|Q95083
GO:0043207,0.43728813559322,0.79820806939451,0.118815039412263,-0.233041706689476,-0.988833811903747,104,Q8SXD5|Q9V521|A1ZBU5|Q8IN43|Q9VWV6|Q8IN44|Q9VCE1|Q9VL01|Q9VI09|Q9VCH5|Q9V8F5|A1Z6P3|Q7KUA4|A1ZBU8|Q95RA9|Q9W4C2|Q9VSL4|Q9VIX1|Q9VTJ4|Q960M4|Q9VAI9|A0A126GUP6|Q9VVK7|Q9VLU4|Q7K2W6|Q9VER6|Q7K5M0|Q9VD29
GO:0043254,0.421138211382114,0.796986168863365,0.077274697304471,0.353502966855169,1.02258614947163,23,Q9VZU7|Q9W2N0|Q9VU68|Q9W414|P12370|O61443|Q9NBD7
GO:0043266,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0043268,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0043269,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0043270,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0043297,0.23956442831216,0.658198474024396,0.117249716749792,0.502989137726257,1.19676976758509,11,Q9VN14|Q9VLT3|P16378
GO:0043324,0.48816029143898,0.834787998380895,0.0755015292281669,0.405411191933923,0.972691484759345,12,Q9VM10|P15425|Q9VCW2|Q9VSL3|A1Z7S3
GO:0043408,0.683391003460208,0.953614292486963,0.0565299525056311,0.31796993551563,0.854477072546005,18,Q9VZU7|Q9V393|Q9VW73|Q7KJ08|Q9VB05
GO:0043410,0.778508771929825,0.98564413926848,0.0615706755421678,-0.317993301390508,-0.775152846258648,10,Q24276
GO:0043412,0.622093023255814,0.938236326264601,0.052805004567129,0.24602795179438,0.918714325577587,91,Q9VZU7|Q9VKD3|P46415|Q9XYZ5|Q95R98|P22979|Q7KLW9|Q9VGW7|Q9VEV7|Q9VMD3|Q24319|Q9V393|Q7KVQ0|P12370|Q9VYY3|P15425|O62602|O61443|P48148|Q9VKZ8|Q7KJ08|Q9VVA7
GO:0043434,0.309050772626932,0.737082351180454,0.11331290842208,-0.417596375700465,-1.12071175118201,13,Q24276|Q8IPW2
GO:0043436,0.00788833250831817,0.19904222242179,0.380730400722792,0.386411445614567,1.48064760140529,110,Q7JYW9|Q94523|Q9W1H8|Q9VUY9|P54385|Q9VXZ8|Q9VNW6|Q7JWF1|Q9VAC1|Q7K5K3|Q9VZI8|Q9VW68|Q9VHB8|O62619|Q5U117|Q7JXZ2|Q9VNX4|A1ZBJ2|Q9VDT1|Q7K2E1|Q9VCK6|Q9VSY6|Q9VHD3|P05031|Q9VSA3|Q9VDC6|P07486|Q9VZX9|Q9VAN0|Q9VY42|Q9VSL9|Q9VM58|Q9VXY3
GO:0043455,0.953436807095344,1,0.0525898950623616,-0.230018821965107,-0.579306981200194,11,Q7KUA4|Q9VLU4|Q9VER6
GO:0043473,0.0747967479674797,0.391887216744508,0.208955027549354,0.495664024934652,1.43381870652643,23,Q9VM10|P48596|A8JTM7|O18333|P05031|Q9VDC6|P15425|O62602|O61443|Q9VCW2
GO:0043474,0.48816029143898,0.834787998380895,0.0755015292281669,0.405411191933923,0.972691484759345,12,Q9VM10|P15425|Q9VCW2|Q9VSL3|A1Z7S3
GO:0043484,0.918260869565217,1,0.0431901998334182,0.246270941984447,0.624801448668883,14,Q7KLW9|Q02748|Q27268|A0A0B4KGY6
GO:0043487,0.32486388384755,0.742438342435816,0.0978773277424561,0.470225540313835,1.11881483790656,11,Q9VNH5|Q9VJ86|P23128|Q9VZ49|Q9VD14|Q9VKK1
GO:0043488,0.32486388384755,0.742438342435816,0.0978773277424561,0.470225540313835,1.11881483790656,11,Q9VNH5|Q9VJ86|P23128|Q9VZ49|Q9VD14|Q9VKK1
GO:0043603,0.888717156105101,1,0.0392758570896778,0.222181647862514,0.739442024756624,44,Q9VXZ8|Q9VBC7|Q7K5K3|Q7JXZ2|Q9VHD3|Q9VSL5|Q7K8X7|Q95TK5
GO:0043604,0.15018315018315,0.54352324458546,0.153158808683073,0.567568723932722,1.31146949705599,10,Q9VXZ8|Q7K5K3|Q7JXZ2
GO:0043632,0.0277740152632615,0.294165645530243,0.352487857583619,0.435144713064005,1.5014375542663,55,Q9VZU7|Q9VW54|Q7K148|Q9U9Q4|Q9VBP9|O18413|Q9XYZ5|Q9W414|P40301|P12370|Q9VUJ1|P40304|Q02748|Q9VKZ8|Q9V3Z4|Q9VB05|Q9V3G7|Q9VNA5|Q7KMP8|Q95083
GO:0043648,0.063752276867031,0.366612762462139,0.241339976815091,0.599780367651875,1.46988949565407,13,Q94523|P54385|Q9VW68|Q9VNX4
GO:0043687,0.613782051282051,0.938236326264601,0.0579754757571486,0.295649118427612,0.893090372652226,27,Q9VZU7|Q9XYZ5|Q7KLW9|Q9V393|Q9VYY3
GO:0043933,0.151162790697674,0.54352324458546,0.227987202850442,-0.256649781255849,-1.14093112432443,143,Q9V784|Q9I7K0|X2JAU8|Q9VJZ4|Q9VH95|Q9VFS8|Q9W1I8|Q9VWI0|Q9VCH5|Q6IHY5|Q27272|Q9I7K6|Q9VTU2|Q7JXC4|Q9VI75|Q9VXZ0|P36975|Q9VH76|P17210|Q7PL91|Q9VXK6|Q9VQD7|A1Z9J3|Q9W3N7|Q03427|Q9W3X7|Q9U6R9|P41375|Q9VCC0|Q9W445|Q23983|Q9VPC1|Q9VQR2|Q9V4S8|Q9VF27|Q9VNI4|Q6IGM9|Q7K1H0|Q9W402|B7Z107|M9NEW0|Q7JZK1|Q9VD29|Q9Y162|Q9VPC2|Q6IDF5
