Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
stabilization_of_membrane_potential_(GO:0030322),1/35,0.00349702485128982,0.0221209874058013,0.00740740740736291,0.0460347352995582,-2.62089443465549,14.8233666936317,ninaE
ERAD_pathway_(GO:0036503),1/47,0.004694594729793,0.0221209874058013,0.0098765432097864,0.0460347352995582,-2.74551512433235,14.7196496373842,ninaE
R8_cell_fate_specification_(GO:0045464),1/52,0.00519336966850864,0.0221209874058013,0.0109053497942963,0.0460347352995582,-2.76492559097317,14.5445386282636,ninaE
microvillus_organization_(GO:0032528),1/28,0.00279810990540494,0.0221209874058013,0.00596707818937439,0.0460347352995582,-2.44024251846131,14.3457248616237,ninaE
cellular_response_to_misfolded_protein_(GO:0071218),1/39,0.0038962948148227,0.0221209874058013,0.00823045267489068,0.0460347352995582,-2.57533878497308,14.2872822414369,ninaE
regulation_of_protein_serine/threonine_phosphatase_activity_(GO:0080163),1/57,0.00569201960094544,0.0221209874058013,0.0119341563785555,0.0460347352995582,-2.74127940342017,14.1688238650144,ninaE
regulation_of_membrane_potential_in_photoreceptor_cell_(GO:0016057),1/57,0.00569201960094544,0.0221209874058013,0.0119341563785555,0.0460347352995582,-2.68154716113621,13.8600864123753,ninaE
detection_of_visible_light_(GO:0009584),1/50,0.00499387469355275,0.0221209874058013,0.0104938271604678,0.0460347352995582,-2.6015749133433,13.7871585862458,ninaE
long-chain_fatty-acyl-CoA_metabolic_process_(GO:0035336),1/37,0.00369666983364024,0.0221209874058013,0.00781893004118917,0.0460347352995582,-2.43305294485477,13.6258821472857,ninaE
optomotor_response_(GO:0071632),1/30,0.00299782489129492,0.0221209874058013,0.00637860082299873,0.0460347352995582,-2.27442443277972,13.2141063889049,ninaE
regulation_of_cell_fate_commitment_(GO:0010453),1/66,0.00658927446395104,0.0221209874058013,0.0137860082303662,0.0460347352995582,-2.60461291159783,13.081178767345,ninaE
response_to_lipopolysaccharide_(GO:0032496),1/49,0.00489411970613004,0.0221209874058013,0.0102880658437144,0.0460347352995582,-2.45026724182648,13.0347377454121,ninaE
cell_cycle_G2/M_phase_transition_(GO:0044839),1/59,0.00589144457219757,0.0221209874058013,0.0123456790123542,0.0460347352995582,-2.4937180828917,12.8033821740063,ninaE
sulfur_compound_transport_(GO:0072348),1/54,0.0053928446422504,0.0221209874058013,0.0113168724279594,0.0460347352995582,-2.40393295628426,12.554978029868,ninaE
response_to_UV_(GO:0009411),1/93,0.00927860893004491,0.0221209874058013,0.0193415637859642,0.0460347352995582,-2.65876096222311,12.44311734004,ninaE
cytosolic_calcium_ion_transport_(GO:0060401),1/43,0.00429548477423691,0.0221209874058013,0.00905349794241041,0.0460347352995582,-2.28079285053304,12.4307563486166,ninaE
aspartate_family_amino_acid_biosynthetic_process_(GO:0009067),1/50,0.00499387469355275,0.0221209874058013,0.0104938271604678,0.0460347352995582,-2.30703637904991,12.2262389059262,ninaE
aspartate_family_amino_acid_catabolic_process_(GO:0009068),1/50,0.00499387469355275,0.0221209874058013,0.0104938271604678,0.0460347352995582,-2.30440546145331,12.212296244523,ninaE
cellular_response_to_radiation_(GO:0071478),1/67,0.00668894444714724,0.0221209874058013,0.0139917695472467,0.0460347352995582,-2.43751865021241,12.2053851822849,ninaE
negative_regulation_of_neuron_death_(GO:1901215),1/45,0.00449504975258798,0.0221209874058013,0.0094650205760378,0.0460347352995582,-2.22422855560119,12.0214627713537,ninaE
negative_regulation_of_synaptic_transmission_(GO:0050805),1/47,0.004694594729793,0.0221209874058013,0.0098765432097864,0.0460347352995582,-2.2276700256056,11.9433041887143,ninaE
Malpighian_tubule_development_(GO:0072002),1/93,0.00927860893004491,0.0221209874058013,0.0193415637859642,0.0460347352995582,-2.54520637571406,11.9116769192921,ninaE
sensory_perception_of_light_stimulus_(GO:0050953),1/41,0.00409589979518808,0.0221209874058013,0.00864197530843565,0.0460347352995582,-2.14006677689508,11.7655924749386,ninaE
