Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
DNA-dependent_ATPase_activity_(GO:0008094),1/116,0.0115666483324571,0.0207555951336379,0.0326998323085465,0.0586098050173503,-88.760595267219,395.839366054648,ninaE
calcium_channel_activity_(GO:0005262),1/133,0.013256107805219,0.0207555951336379,0.0374510899945336,0.0586098050173503,-67.0382619488335,289.826307807646,ninaE
lipase_activity_(GO:0016298),1/56,0.00559229961500852,0.0207555951336379,0.0159306875350971,0.0586098050173503,-52.5201407815451,272.388603992226,ninaE
protein_serine/threonine_phosphatase_activity_(GO:0004722),1/105,0.0104726986347653,0.0207555951336379,0.0296254891000649,0.0586098050173503,-54.6627944840784,249.206780196728,ninaE
neuropeptide_receptor_activity_(GO:0008188),1/131,0.013057422871116,0.0207555951336379,0.036892118501923,0.0586098050173503,-41.2604297192711,179.004186590591,ninaE
adrenergic_receptor_activity_(GO:0004935),1/55,0.0054925746286396,0.0207555951336379,0.0156512017888034,0.0586098050173503,-30.3561314388077,157.984180554661,ninaE
protein_transporter_activity_(GO:0008565),1/149,0.0148448672427779,0.0207555951336379,0.041922861933968,0.0586098050173503,-30.6726340739077,129.134890874603,ninaE
peptidyl-prolyl_cis-trans_isomerase_activity_(GO:0003755),1/49,0.00489411970613004,0.0207555951336379,0.0139742873113251,0.0586098050173503,-22.4403566489778,119.376433247706,ninaE
neuropeptide_receptor_binding_(GO:0071855),1/115,0.0114672233607767,0.0207555951336379,0.0324203465625123,0.0586098050173503,-24.8597141625197,111.079727447953,ninaE
myosin_heavy_chain_binding_(GO:0032036),1/135,0.0134547727383542,0.0207555951336379,0.0380100614870149,0.0586098050173503,-19.9620582577526,86.0049586951714,ninaE
potassium_ion_symporter_activity_(GO:0022820),1/64,0.00638991949615344,0.0207555951336379,0.0181665735048729,0.0586098050173503,-16.9732177828839,85.7662399111991,ninaE
