Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 128C, Sample, n/a, Earth_F3	Abundances Count: F8: 128C, Sample, n/a, Earth_F3	Modifications
A0A0B4KFQ3	DNAation factor-related protein 1, isoform B	6.21	2	2	0	10705.777900000001	2	
A0A0B4KFT3	Protein kinase C	14.33	11	13	0	209905.6813	10	
A0A0B4KFT9	Quaking related 54B, isoform E	10.37	6	8	0	148665.3664	8	
A0A0B4KFX8	Flapper, isoform C	3.79	2	3	0	47879.951	2	
A0A0B4KFY9	Lamin C, isoform B	63.12	45	133	2	2392.7944	1	
A0A0B4KFZ2	Uncharacterized protein, isoform G	2.41	3	3	0	13189.3523	2	
A0A0B4KFZ4	Transmembrane 4 superfamily, isoform C	7.88	2	2	0	45137.5243	2	
A0A0B4KG94	Uncharacterized protein, isoform B	12.53	6	8	0	301106.91368	8	
A0A0B4KGC9	Mitochondrial calcium uptake 3, isoform F	4.36	3	3	0	63905.9347	3	
A0A0B4KGE5	Bonus, isoform C	6.46	7	7	0	85347.1374	6	
A0A0B4KGF0	Protein kinase D, isoform H	8.96	1	1	0	10467.149	1	
A0A0B4KGF5	Uncharacterized protein, isoform C	9.9	6	7	0	133106.2177	7	
A0A0B4KGF7	beta-mannosidase	0.77	1	1	0	57307.293	1	
A0A0B4KGG9	C-terminal binding protein, isoform F	22.98	10	18	0	427534.5851	18	
A0A0B4KGI5	Carboxylic ester hydrolase	20.91	12	28	0	2434957.29154	23	
A0A0B4KGK8	Syncrip, isoform R	34.8	18	45	0	3187667.5686	42	
A0A0B4KGM5	Uncharacterized protein, isoform B	2.63	3	3	0	3666.7284	2	
A0A0B4KGP4	Beaten path IV, isoform B	1.79	1	2	0	18709.475	2	
A0A0B4KGQ4	Easter, isoform B	6.51	2	2	1	12067.7917	2	
A0A0B4KGS4	non-specific serine/threonine protein kinase	2.74	1	1	0	51348.18	1	
A0A0B4KGU9	Extended synaptotagmin-like protein 2, isoform D	33.1	23	41	0	2468965.1905	39	
A0A0B4KGW3	Uncharacterized protein, isoform B	4.05	3	3	0	35039.962700000004	3	
A0A0B4KGY2	Uncharacterized protein, isoform E	2.64	3	3	0	12316.4797	3	
A0A0B4KH03	Tetraspanin	14.44	4	7	1	94471.0385	5	
A0A0B4KH14	Ras modification protein ERF4	33.54	4	6	0	107831.1582	6	
A0A0B4KH34	Annexin	57.41	23	123	4	21373792.79786	116	
A0A0B4KH38	Low-density lipoprotein receptor-related protein 8	1.86	2	2	0	11948.3413	2	
A0A0B4KH68	Lysosomal enzyme receptor protein, isoform E	1.2	1	2	0	14827.7515	2	
A0A0B4KH84	Cuticular protein 97Ea, isoform B	32.78	10	18	0	1003254.81223	15	
A0A0B4KHB9	Serine/threonine protein phosphatase 2A regulatory subunit	27.23	18	31	0	553892.9167000001	25	
A0A0B4KHE1	Uncharacterized protein, isoform B	12.58	4	4	0	141230.187	4	
A0A0B4KHF0	Ferritin	77.97	21	133	1	35673555.02175	103	
A0A0B4KHJ9	Tropomyosin 2, isoform E	82.39	41	309	4	105072417.83123	278	
A0A0B4KHL4	non-specific serine/threonine protein kinase	17.88	9	10	2	267727.64047	10	
A0A0B4KHN1	Cheerio, isoform O	32.63	70	122	0	6200.7363	1	
A0A0B4KHN3	Scribble, isoform S	11.19	17	27	0	64711.773	5	
A0A0B4KHP4	Couch potato, isoform P	5.11	5	16	0	852566.2493	16	
A0A0B4KHS1	Crumbs, isoform D	9.8	20	31	1	1064310.71145	28	
A0A0B4KHT5	Syncrip, isoform J	26.02	18	40	0	395529.3	3	
A0A0B4KHT8	Julius seizure, isoform E	12.85	7	11	0	217099.90420000002	9	
A0A0B4KHW3	Aralar1, isoform F	7.64	5	6	1	42639.3951	5	
A0A0B4KHW7	Uncharacterized protein, isoform P	16.29	5	6	0	302704.65645	6	
A0A0B4KHZ0	Without children, isoform E	0.53	1	1	0	385.019	1	
A0A0B4KHZ1	Lipid storage droplet-1, isoform D	41.73	15	44	1	3907906.4791	41	
A0A0B4KI23	Uncharacterized protein	27.64	4	29	4	3435375.4763	28	
A0A0B4KI57	Glucosamine 6-phosphate N-acetyltransferase	18.42	4	5	0	95712.291	5	
A0A0B4LEH1	Sticks and stones, isoform C	0.47	1	1	0	17438.58	1	
A0A0B4LES9	Phosphatidylinositol-glycan biosynthesis class X protein	13.99	4	7	0	61600.0169	7	
A0A0B4LEW1	Bloated, isoform E	2.94	3	4	0	6067.77153	3	
A0A0B4LEY1	Protein transport protein Sec31A	3.57	4	4	0	24066.593500000003	4	
A0A0B4LF49	Menage a trois, isoform D	38.64	18	29	0	1997292.7257	27	
A0A0B4LF88	Tripeptidyl-peptidase 2	16.65	22	35	0	1381676.7674	31	
A0A0B4LF95	glutaminase	18.84	10	11	0	284296.6125	11	
A0A0B4LFA6	Proteasomal ubiquitin receptor ADRM1 homolog	47.17	15	27	2	1937695.9796	21	
A0A0B4LFB8	Dynamin-like GTPase OPA1, mitochondrial	15.7	15	18	0	456820.65729999996	18	
A0A0B4LFE1	Uncharacterized protein, isoform B	14.29	3	5	0	113641.188	4	
A0A0B4LFH2	Caspar, isoform C	3.62	3	3	0	23822.4244	3	
A0A0B4LFL6	Double hit, isoform C	18.45	5	5	0	96581.4656	5	
A0A0B4LFR4	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	5.06	3	3	0	30480.471999999998	3	
A0A0B4LFU6	Beta-glucuronidase	4.82	3	4	0	30700.343	3	
A0A0B4LFW3	Odorant-binding protein 56e, isoform B	35.11	5	9	0	561361.4774	9	
A0A0B4LG34	Liprin-gamma, isoform E	1.57	2	2	0	55519.084930000005	2	
A0A0B4LG88	Quaking related 58E-1, isoform D	22.69	10	15	0	531855.24092	14	
A0A0B4LG95	Lethal (2) k09913, isoform F	11.08	3	3	0	47955.141	2	
A0A0B4LGB0	Gp150, isoform E	9.48	11	14	0	279881.0014	11	
A0A0B4LGB7	Calcium-transporting ATPase	35.04	33	52	1	4582185.2614	47	
A0A0B4LGD3	Kazachoc, isoform G	9.38	10	11	0	823281.0745	10	
A0A0B4LGH8	Oxysterol-binding protein	6.35	3	3	0	54434.954	3	
A0A0B4LGI1	Guanine nucleotide-binding protein G(s) subunit alpha	46.6	15	33	1	827153.37018	22	
A0A0B4LGM0	Prominin, isoform E	7.93	9	9	0	85567.8698	8	
A0A0B4LGQ1	Superoxide dismutase	53.92	11	62	0	11968913.68336	59	
A0A0B4LGT9	Uncharacterized protein, isoform B	10.61	3	3	0	111387.4583	3	
A0A0B4LGV6	Insulator binding factor 1, isoform B	38.4	7	10	0	139754.46649999998	9	
A0A0B4LGY1	Uncoordinated 115a, isoform G	27.29	20	41	0	1872557.14716	38	
A0A0B4LH71	Synapse-associated protein 47kD, isoform K	72.05	20	145	0	45017.28353	7	
A0A0B4LHC9	Thioredoxin-related transmembrane protein 1	11.52	4	7	0	345464.9001	7	
A0A0B4LHH8	Argus, isoform C	0.81	1	1	0	23483.725	1	
A0A0B4LHL1	Uncharacterized protein, isoform C	4.09	2	2	0	15855.69133	2	
A0A0B4LHR8	Uncharacterized protein, isoform G	11.63	8	9	0	166092.70059999998	9	
A0A0B4LHS0	Lnk, isoform E	1.14	1	1	0	38524.945	1	
A0A0B4LI09	Uncharacterized protein, isoform C	4.3	2	2	0	16606.096	1	
A0A0B4LIA3	non-specific serine/threonine protein kinase	3.21	2	2	0	20089.068	2	
A0A0B4LIC4	Uncharacterized protein, isoform C	1.14	1	1	0	9644.57	1	
A0A0B4LID7	Caseinolytic protease chaperone subunit, isoform C	28.42	14	18	0	326082.4227	18	
A0A0B4LIE8	Mitochondrial coenzyme A transporter SLC25A42	8.52	2	2	0	21474.062599999997	2	
A0A0C4DH96	Sidestep V, isoform B	1.7	2	3	0	48234.4004	3	
A0A0C4DHA8	Nuclear protein MDM1	33.43	21	33	1	420795.4284	29	
A0A0C4DHF6	Dystroglycan 1	5.63	8	9	0	191146.85950000002	9	
A0A0C4DHN4	Defective proboscis extension response 21	20.57	5	6	5	116074.5442	6	
A0A0C4FEI8	Granny smith, isoform F	16.95	9	13	0	529487.14745	12	
A0A0S0WGZ0	Still life, isoform Q	1.01	3	3	0	9151.948499999999	2	
A0A0U1RVK6	Fructose-1,6-bisphosphatase isozyme 2	32.36	9	16	0	1052909.9318	15	
A0A126GUQ4	Carnitine O-Acetyl-Transferase, isoform E	9.09	6	6	0	79103.775	6	
A0A126GUR6	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	66.15	27	176	0	44824966.21227	162	
A0A126GV06	Uncharacterized protein, isoform B	17.23	6	9	0	460196.13930000004	9	
A0A126GV33	Uncharacterized protein, isoform F	7.4	2	3	0	59697.2333	3	
A0A1W5PXH3	Uncharacterized protein, isoform E	0.81	1	1	0	5401.5728	1	
A0A4D6K1L3	8 kDa dynein light chain	22.85	5	17	1	7320244.437	17	
A0A4D6K4X9	Axundead, isoform F	3.44	2	2	0	598.70917	1	
A0A4D6K595	Synapse-associated protein 47kD, isoform M	43.74	22	141	0	24392926.02454	131	
A0A4D6K5M0	Golgi microtubule-associated protein, isoform D	15.2	19	20	0	242537.77683	19	
A0A4P1SA55	alpha-glucosidase	12.35	8	10	0	137910.9527	9	
A0A4P1SAA7	IP07559p	11.17	2	3	1	51700.8275	3	
A0A4P7V9T9	polynucleotide adenylyltransferase	2.78	1	2	0	698.7727199999999	2	
A0A6F7UQK0	Cytoplasmic linker protein 190, isoform W	31.59	53	97	1	2094013.99238	64	
A0A6H2EDG9	Uncharacterized protein, isoform G	18.84	14	16	0	427974.7975	16	
A0A6H2EEJ8	Uncharacterized protein, isoform C	2.43	2	2	0	2646.3765	1	
A0A6H2EEL7	Uncharacterized protein, isoform A	7.35	2	2	2	19692.25	1	
A0A6H2EEU5	Nuak family kinase, isoform J	0.99	2	2	0	18947.936	1	
A0A6H2EG25	Terribly reduced optic lobes, isoform BC	39.02	125	332	0	23227145.63944	294	
A0A6H2EG45	Uncharacterized protein, isoform D	2.82	1	1	0	6817.8364	1	
A0A6H2EG56	Tropomyosin 1, isoform T	82.27	34	244	3	7292919.8062	21	
A0A6H2EGA2	Mitochondrial nucleoid factor 1	45.19	5	9	4	227869.497	8	
A0A6H2EIE0	Amino acid transporter	6.91	3	7	0	36640.1657	6	
A0A6M3Q7Q7	Hu li tai shao, isoform T	65.78	41	137	1	36476.6897	2	
A0A6M3Q951	CAP, isoform AA	33.33	26	35	0	73846.2672	2	
A0ACA5YM07	Uncharacterized protein, isoform I	3.3	2	2	0	16446.552	2	
A0ACD4DAN3	Uncharacterized protein, isoform Y	14.07	9	9	0	146654.46860999998	8	
A0ACD4DAP6	Bruchpilot, isoform N	44.32	115	345	0	22069814.65016	312	
A0ACD4DAQ1	P-element somatic inhibitor, isoform E	32.62	24	44	0	1584283.4849	40	
A0ACD4DAT6	Glorund, isoform D	37.03	17	39	0	2712212.9088	35	
A0ACD4DAU9	Found in neurons, isoform K	33.69	12	33	0	1707762.0013000001	23	
A0ACD4DAV1	Lethal (1) G0289, isoform D	11.78	7	12	0	83851.8271	10	
A0AQH0	Proteasome subunit beta	37.95	7	12	7	203005.34240000002	11	
A1Z6F6	FI18602p1	16.42	12	15	0	536297.83893	12	
A1Z6G9	FI18173p1	7.0	2	2	2	23704.5289	2	
A1Z6H4	RE52822p	16.12	8	11	0	380692.9325	10	
A1Z6L9	Heat shock protein 75 kDa, mitochondrial	15.48	9	21	8	67769.9323	8	
A1Z6N5	FAD-dependent oxidoreductase domain-containing protein 1	4.09	2	2	2	11949.2866	2	
A1Z6P3	Eb1, isoform F	46.46	12	36	3	493365.3725	9	
A1Z6Q0	Klaroid, isoform D	35.86	13	35	0	1041957.1792199999	33	
A1Z6R7	FI21445p1	51.79	12	20	12	715758.69124	19	
A1Z6V5	FI01422p	44.02	15	36	15	2068518.3838	30	
A1Z6X6	Lactoylglutathione lyase	52.84	7	12	7	740504.7702	10	
A1Z729	NADP-retinol dehydrogenase	22.42	7	12	4	293730.1044	11	
A1Z759	Uncharacterized protein, isoform A	5.1	3	3	0	67886.219	3	
A1Z765	Uncharacterized protein, isoform A	23.76	3	4	0	24665.5927	3	
A1Z784	Acetyl-CoA carboxylase, isoform A	1.69	4	4	0	11813.09785	3	
A1Z7B8	GEO08456p1	21.52	3	10	3	353820.08794	10	
A1Z7G2	MIP13653p	13.39	2	8	2	3603105.3370000003	8	
A1Z7H7	Phenoloxidase-activating factor 2	18.24	7	13	7	439796.79980000004	12	
A1Z7H8	Phenoloxidase-activating factor 2	9.8	4	4	4	45235.8213	4	
A1Z7K6	FI20236p1	10.06	4	4	4	64830.750700000004	4	
A1Z7K8	AaRS-interacting multifunctional protein 1	37.77	9	11	9	499645.1283	10	
A1Z7P1	Phosphoglucomutase 2a	6.58	4	4	4	172268.0132	4	
A1Z7Q8	5'-AMP-activated protein kinase subunit beta-1	20.53	7	11	1	279247.9325	8	
A1Z7S3	Rab32, isoform B	37.61	22	43	8	2106546.88757	41	
A1Z7V9	FI20020p1	6.93	4	6	1	87642.389	5	
A1Z7X7	Glutathione S transferase T2	15.79	3	3	3	25262.8387	3	
A1Z7X8	FI02944p	18.53	7	7	7	150921.79559999998	6	
A1Z803	FI02892p	32.35	12	17	12	497556.0213	17	
A1Z843	Nodal modulator 3	13.26	15	17	15	408051.6088	16	
A1Z847	Uncharacterized protein, isoform B	24.39	15	42	3	3050104.55794	38	
A1Z871	CAP, isoform B	14.53	25	34	0	565786.8124	6	
A1Z893	1-Cys peroxiredoxin	50.0	9	54	1	8702184.643	49	
A1Z8D3	(S)-2-hydroxy-acid oxidase	14.48	5	9	5	430455.3491	7	
A1Z8G0	Menage a trois, isoform A	38.99	19	32	0	328665.259	3	
A1Z8G7	FI09243p	16.53	2	4	2	5227.0293	1	
A1Z8H1	Cuticular protein 47Ea	73.33	6	53	6	30757206.93234	48	
A1Z8H6	Cuticular protein 47Ee	40.38	7	19	7	508111.06287	17	
A1Z8I8	Uncharacterized protein, isoform E	15.71	2	3	2	67596.6494	3	
A1Z8Y3	Cuticular protein 49Ab	8.88	2	5	2	54077.838299999996	4	
A1Z8Z3	Cuticular protein 49Ag	64.18	4	21	4	3431825.9346000003	19	
A1Z8Z7	Cuticular protein 49Ah	37.89	7	17	7	495618.33363	16	
A1Z933	GEO02273p1	25.58	2	4	2	385900.18799999997	4	
A1Z934	SD19268p	39.46	11	28	11	1716588.7207	25	
A1Z935	Proton-coupled zinc antiporter SLC30A9, mitochondrial	7.42	4	5	0	93261.23	4	
A1Z968	Eukaryotic translation initiation factor 4 gamma 2	15.86	21	25	8	361604.26489	23	
A1Z992	1,4-alpha-glucan branching enzyme	6.28	4	4	4	24198.6571	4	
A1Z9B5	IP16508p	15.06	3	3	3	87089.4678	3	
A1Z9E3	Elongation factor Tu	56.03	21	56	21	8500466.9994	49	
A1Z9I0	Cathepsin propeptide inhibitor domain-containing protein	32.8	13	24	13	2376077.0839	22	
A1Z9J3	Short stop, isoform H	4.83	42	45	4	442624.77465	43	
A1Z9M2	Receptor expression-enhancing protein	12.92	3	10	1	591570.817	9	
A1Z9M5	SAXO downstream of blistered	4.51	9	10	9	111382.54426	7	
A1Z9U2	Jet fuel, isoform A	4.46	2	7	2	878792.0973499999	7	
A1Z9X4	Hibris, isoform B	2.35	2	2	0	10142.1737	2	
A1ZA22	Translation initiation factor eIF2B subunit gamma	4.18	2	2	2	14957.4097	2	
A1ZA23	FI18007p1	29.23	9	23	9	820689.60036	22	
A1ZA73	Stretchin-Mlck, isoform R	2.82	5	5	2	1583.1897	1	
A1ZA83	ER membrane protein complex subunit 7	23.67	5	10	5	432350.0631	9	
A1ZAA9	Uncharacterized protein, isoform B	17.73	4	6	4	148875.9076	6	
A1ZAC7	Coiled-coil domain-containing protein 93	8.91	6	6	6	76624.324	4	
A1ZAH3	FI16515p1	4.82	2	2	0	1562.6493	1	
A1ZAK3	Protein DEK	4.05	3	4	0	56838.652	3	
A1ZAL1	lysozyme	30.43	5	7	5	329199.067	7	
A1ZAP8	Uncharacterized protein, isoform C	0.48	1	1	0	1606.9241	1	
A1ZAU4	RH39096p	50.48	18	44	0	6938098.67466	42	
A1ZB23	IP19117p	10.88	2	2	2	36440.4903	2	
A1ZB61	Bomanin bicipital 2, isoform A	8.44	1	1	1	12861.652	1	
A1ZB68	FI01423p	47.27	11	25	11	1371633.53866	24	
A1ZB69	Glutathione S transferase E4	45.95	11	30	11	8345761.12557	27	
A1ZB70	Glutathione S transferase E5	13.51	3	5	3	527759.2660000001	5	
A1ZB71	Glutathione S transferase E6	31.53	8	23	8	2530905.6813	22	
A1ZB72	Glutathione S transferase E7	18.39	4	19	3	132450.062	3	
A1ZB73	Glutathione S transferase E8, isoform A	14.41	3	4	3	30576.807099999998	4	
A1ZB79	Uncharacterized protein, isoform M	76.73	13	42	3	5883524.2681	39	
A1ZBA5	FI07234p	4.64	2	2	2	132032.35199999998	2	
A1ZBB4	Uncharacterized protein, isoform B	7.63	6	7	0	110447.306	6	
A1ZBD8	Mucin-5AC	6.1	7	9	7	97588.2395	7	
A1ZBE9	Methionine--tRNA ligase, cytoplasmic	4.01	3	4	3	10207.2204	2	
A1ZBJ2	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	35.25	20	52	20	1844433.35175	47	
A1ZBK7	Crammer	27.85	2	11	2	496896.121	10	
A1ZBL7	MAP/microtubule affinity-regulating kinase 3	21.15	18	21	0	61058.0798	3	
A1ZBM2	Tubulin-binding cofactor B	33.2	9	13	9	978033.4076	13	
A1ZBQ3	Odorant-binding protein 56g, isoform A	48.09	7	14	0	644856.1039	14	
A1ZBU5	GNBP-like 3	41.45	4	4	4	132405.796	4	
A1ZBU6	Uncharacterized protein	19.15	3	4	3	98134.9638	4	
A1ZBU8	Uncharacterized protein, isoform A	54.29	11	60	11	5378164.01305	52	
A1ZBV5	BLOC-1-related complex subunit 7	20.0	2	3	2	13777.346	2	
A1ZBW0	Heterogeneous nuclear ribonucleoprotein K, isoform C	30.88	16	47	0	1369299.01149	45	
A1ZBX6	lysozyme	14.53	3	4	3	81357.6431	4	
A1ZBY3	Defective proboscis extension response 1, isoform A	6.27	2	3	2	3190.6472000000003	2	
A2VEG3	IP16294p	1.06	1	1	0	3976.881	1	
A4UZL3	Eps15 homology domain containing protein-binding protein 1, isoform F	1.93	2	2	0	4714.428	1	
A4V0U4	Leukotriene A(4) hydrolase	7.83	5	5	0	271184.933	5	
A4V2A4	Mushroom-body expressed, isoform G	39.28	13	33	0	1370584.8787	28	
A4V2C3	calcium/calmodulin-dependent protein kinase	10.95	7	8	0	68674.10683	4	
A4V3J6	Heterogeneous nuclear ribonucleoprotein at 98DE, isoform F	25.48	9	21	0	1944149.0652	19	
A4V4F2	Flotillin 2, isoform F	54.82	25	77	0	8424786.7931	71	
A4V4U5	Proline dehydrogenase	46.19	38	103	0	6870314.7061	97	
A4V4V2	DISCO interacting protein 1, isoform B	11.98	3	4	0	12562.6824	2	
A8DRW0	Cuticular protein 49Aa	62.5	5	41	5	12614692.14075	37	
A8DY78	Protein-serine/threonine kinase	20.38	8	13	1	462376.042	11	
A8DY95	Uncharacterized protein, isoform C	8.96	8	11	0	183056.88277	10	
A8DYC5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1	38.36	4	14	2	2875890.4984	14	
A8DYD1	Combgap, isoform L	11.11	9	11	0	158920.8335	11	
A8DYI6	Prohibitin	69.53	23	83	3	9782541.1319	75	
A8DYJ6	Sidestep VIII, isoform B	12.99	14	33	0	888010.2794	27	
A8DYK6	Rad, Gem/Kir family member 3, isoform C	15.37	8	10	2	163934.0644	9	
A8DYL2	Uncharacterized protein, isoform G	2.21	2	2	2	2589.9966	1	
A8DYW2	Uncharacterized protein, isoform B	3.09	5	5	0	92533.9032	5	
A8DYZ9	Uncharacterized protein, isoform G	4.35	4	4	0	15794.3227	3	
A8DZ06	Stolid, isoform J	11.43	13	22	0	666555.79756	17	
A8DZ14	FI17828p1	24.09	13	28	7	2694029.6912	25	
A8DZ20	Rho-type guanine nucleotide exchange factor, isoform D	3.49	4	4	0	48840.8395	4	
A8DZ27	Defective proboscis extension response 7, isoform F	6.73	2	2	0	29880.576	2	
A8DZ29	Eukaryotic translation initiation factor 4G1, isoform B	19.85	30	41	0	858054.1979	39	
A8E6W0	IP19808p	28.28	5	8	5	147535.6061	8	
A8JNG6	Kazal-like domain-containing protein	27.82	3	3	3	369597.30299999996	3	
A8JNJ6	Karst, isoform E	2.12	9	9	0	57673.336370000005	8	
A8JNJ8	Uncharacterized protein, isoform M	3.56	3	4	0	14980.55745	4	
A8JNM0	Target of wingless, isoform C	4.93	3	3	0	74503.729	3	
A8JNP2	arginine kinase	73.87	45	492	2	9516786.401999999	21	
A8JNP7	Inhibitor-2, isoform B	47.1	10	14	0	245089.7599	13	
A8JNS4	Starvin, isoform E	10.08	5	6	0	75991.6981	5	
A8JNT1	Uncharacterized protein, isoform B	14.22	3	4	0	32464.3163	4	
A8JNT7	Heat shock protein cognate 20	22.92	6	7	6	212537.948	7	
A8JNX0	ADP-ribosylation factor GTPase activating protein 3, isoform H	15.37	7	8	0	75631.3047	6	
A8JQT5	Moesin/ezrin/radixin homolog 1	0.7	2	2	2	928.37225	1	
A8JQV2	Nuclear protein MDM1	24.91	19	30	1	22025.4402	2	
A8JQW3	Pinin, isoform B	17.26	5	5	0	45356.3705	5	
A8JQY2	Uncharacterized protein, isoform C	5.34	2	2	0	107175.40400000001	2	
A8JR01	Kramer, isoform I	1.39	5	5	0	24904.786	4	
A8JR25	Fasciclin 1, isoform D	49.55	30	166	1	146998.711	3	
A8JR57	Uncharacterized protein, isoform D	11.92	6	8	0	308007.1384	8	
A8JR58	Hadley, isoform B	11.24	3	3	2	33777.826909999996	3	
A8JRB8	Isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma, isoform C	57.65	17	93	0	13268991.55443	83	
A8JRH3	FI20012p1	71.29	30	91	1	7946982.084799999	83	
A8JTM7	Megalin, isoform A	4.74	23	27	23	311362.8665	25	
A8JUQ2	Dual specificity protein phosphatase	28.32	6	7	0	109112.424	7	
A8JUU1	Secretory 16, isoform E	2.82	4	4	0	18572.50098	4	
A8JUZ6	MIP03678p	13.29	4	5	0	394641.316	5	
A8JUZ7	Uncharacterized protein, isoform B	1.06	2	2	0	8951.266	1	
A8JV09	Coronin	0.64	1	1	0	13697.956	1	
A8JV25	Uncharacterized protein, isoform D	26.78	16	43	0	1751932.84427	36	
A8WH76	GEO10024p1	51.85	5	19	5	992892.29438	15	
A8Y4V5	FI20903p1	8.21	2	2	2	30860.7458	2	
A8Y527	Homeobox protein ceh-24	5.21	1	3	0	5587.6212	2	
A8Y535	Cytochrome b-c1 complex subunit 6	41.18	4	22	2	8368803.14026	20	
A8Y589	Programmed cell death protein 6	15.73	3	3	3	79134.7855	3	
B6IDV6	PDGF- and VEGF-receptor related, isoform G	1.29	2	3	0	16795.678	1	
B7YZH1	FI20143p1	5.74	3	3	0	31402.451999999997	3	
B7YZN0	Syndecan	13.56	7	9	0	189248.37244	7	
B7YZN4	GH02741p3	38.46	3	3	3	187230.90899999999	3	
B7YZN8	GH02741p1	10.53	1	1	1	54016.773	1	
B7YZQ1	Sterile20-like kinase, isoform F	5.2	8	8	0	74904.8266	8	
B7YZQ7	Inorganic pyrophosphatase	60.0	16	89	0	15449446.9422	84	
B7YZQ9	Neuropeptide-like 1, isoform C	10.27	3	3	1	13383.7887	3	
B7YZV2	Phosphodiesterase	10.49	9	10	0	212391.2333	10	
B7YZX0	Hig-anchoring scaffold protein, isoform G	15.21	21	35	0	923835.05239	31	
B7Z001	Fatty acid synthase	18.78	43	71	0	5913835.0748	68	
B7Z002	Kismet, isoform C	1.2	4	4	1	9652.9795	1	
B7Z005	Drongo, isoform I	13.62	6	7	0	34177.16333	5	
B7Z010	Cappuccino, isoform E	1.95	3	3	0	17150.0169	3	
B7Z060	TBP-associated factor 4, isoform E	7.44	8	8	0	71457.1225	7	
B7Z078	E3 ubiquitin-protein ligase	7.81	3	3	1	52956.729999999996	3	
B7Z0B2	Uncharacterized protein, isoform E	17.53	7	7	0	117322.85459999999	7	
B7Z0B9	Farmer, isoform H	1.78	2	5	0	47647.4837	4	
B7Z0C9	GH15104p1	23.16	3	5	3	197667.62199999997	4	
B7Z0E0	Isocitrate dehydrogenase [NADP]	70.35	37	137	0	35928884.492	130	
B7Z0M0	FI17308p1	21.31	2	2	1	6318.9375	1	
B7Z0N0	Uncharacterized protein, isoform B	6.2	2	2	2	33979.226	2	
B7Z0P8	uridine/cytidine kinase	24.92	7	9	1	428077.56320000003	9	
B7Z0Q1	inositol-polyphosphate 5-phosphatase	25.36	11	20	3	557647.1964499999	20	
B7Z0T5	Metastasis-associated protein MTA3	5.63	5	6	0	74597.15625	6	
B7Z107	GH09380p1	43.48	4	7	4	642904.7994	7	
B7Z126	non-specific serine/threonine protein kinase	1.21	2	2	1	33983.98	1	
B7Z143	Protein interacting with Ttk69 and Sin3A, isoform D	10.32	4	4	0	39555.0448	4	
C0HDP4	MIP05618p	5.36	2	2	0	30791.975000000002	2	
C0PDF4	palmitoyl-protein hydrolase	57.92	9	47	0	3685455.1998	44	
C7LAG1	CoRest, isoform G	6.67	5	5	1	22608.8716	4	
C7LAH9	Moesin/ezrin/radixin homolog 1	39.47	31	75	1	3694304.36814	68	
C9QP70	MIP12608p	25.61	4	4	4	49500.242	3	
C9QPE7	Trehalose 6-phosphate phosphatase	43.92	12	27	0	2272514.0870000003	24	
D0IQJ8	Cysteine string protein, isoform F	32.53	9	12	0	175640.6904	10	
D0UGE6	Tenectin isoform 1	2.31	7	8	7	89420.69808	6	
D0Z756	MIP14966p	31.93	16	55	0	5379331.0859	52	
D1YSG0	Bent, isoform F	4.91	37	40	0	917055.2191	38	
D3DML3	Connector of kinase to AP-1, isoform E	11.75	8	14	0	731551.70483	13	
D3DMM0	MIP15702p	23.27	9	24	0	1899466.291	23	
D3DMM4	MIP15217p	36.68	27	74	0	8730586.12758	66	
D3DMP0	Peptide-methionine (R)-S-oxide reductase	29.17	6	10	3	440417.44564	10	
D5SHT6	MIP21537p	7.48	3	3	0	17761.742	2	
E1JGK8	Uncharacterized protein, isoform A	12.94	1	2	1	10973.2422	2	
E1JGL5	Uncharacterized protein, isoform L	76.08	11	38	1	365509.9557	6	
E1JGN0	MAP/microtubule affinity-regulating kinase 3	19.46	19	23	0	524849.96396	21	
E1JGP2	RIC3 acetylcholine receptor chaperone, isoform N	26.58	10	21	0	496363.59577	20	
E1JGR3	GEO02620p1	24.62	3	4	3	7060.84886	3	
E1JGY6	Hulk, isoform F	16.85	27	41	0	1974661.7888	40	
E1JH26	Superoxide dismutase [Cu-Zn]	53.41	13	21	1	572744.1222	16	
E1JH43	Deneddylase 1, isoform C	6.83	2	2	0	27298.21	2	
E1JH79	Myelodysplasia/myeloid leukemia factor, isoform E	7.74	3	3	0	5531.0073999999995	2	
E1JH90	Patronin, isoform F	2.57	4	4	0	64392.1662	4	
E1JHA6	Uninflatable, isoform C	12.98	42	57	0	1532646.1999	53	
E1JHE4	long-chain-fatty-acid--CoA ligase	8.45	7	8	0	93727.9832	8	
E1JHJ2	Uncharacterized protein, isoform C	4.44	2	2	0	13614.726999999999	2	
E1JHJ5	Myosin heavy chain, isoform P	55.16	130	449	0	347782.56700000004	4	
E1JHK2	Dorsal-related immunity factor, isoform C	4.15	4	6	0	173132.90600000002	5	
E1JHN2	Ubiquinone biosynthesis O-methyltransferase, mitochondrial	16.26	5	7	0	215591.9623	7	
E1JHP3	No long nerve cord, isoform D	6.56	8	11	0	156697.4824	9	
E1JHP9	Galectin	5.97	2	2	0	35284.592000000004	2	
