Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 128C, Sample, n/a, Earth_F1	Abundances Count: F5: 128C, Sample, n/a, Earth_F1	Modifications
P48810	Heterogeneous nuclear ribonucleoprotein 87F	19.48	6	18	0	45414.64563	12	
P49028	Protein mago nashi	46.26	6	12	6	257497.5492	8	
P49071	MAP kinase-activated protein kinase 2	13.93	6	12	0	82413.02530000001	9	
P49630	Large ribosomal subunit protein eL36	16.52	2	8	0	319676.57061	8	
P49657	Serine/threonine-protein kinase minibrain	1.65	2	2	0	7111.3843	2	
P49847	Transcription initiation factor TFIID subunit 6	11.22	6	8	1	25473.905039999998	6	
P49866	Transcription factor HNF-4 homolog	2.7	2	3	0	3153.4867000000004	2	
P49906	Transcription initiation factor TFIID subunit 11	9.69	2	2	2	27354.96	2	
P49963	Signal recognition particle 19 kDa protein	29.38	3	5	3	14680.989	4	
P50882	Large ribosomal subunit protein uL6	58.42	10	32	0	1021087.34222	29	
P50887	Large ribosomal subunit protein eL22	24.08	8	18	8	109450.89917	16	
P51140	Segment polarity protein dishevelled	7.06	5	6	5	14706.87828	6	
P51406	Bystin	5.96	3	4	3	2965.43752	3	
P52029	Glucose-6-phosphate isomerase	13.44	7	11	7	110258.35789999999	10	
P52034	ATP-dependent 6-phosphofructokinase	7.99	7	11	1	33246.6217	9	
P52302	Protein lethal(3)malignant blood neoplasm 1	20.37	10	33	0	400183.80383999995	26	
P52486	Ubiquitin-conjugating enzyme E2-22 kDa	39.7	8	14	0	21220.731200000002	7	
P52654	Transcription initiation factor IIA subunit 1	5.19	2	2	2	1107.7577999999999	2	
P53034	Replication factor C subunit 2	16.31	6	9	6	27212.68211	9	
P53501	Actin-57B	77.13	31	817	3	10103070.33058	101	
P53624	Mannosyl-oligosaccharide alpha-1,2-mannosidase IA	3.9	3	4	0	11855.6631	3	
P53777	Muscle LIM protein 1	56.52	5	52	0	553343.54059	35	
P53997	Protein SET	11.52	3	3	3	105406.652	3	
P54185	Putative odorant-binding protein A5	12.38	3	6	3	151976.1614	5	
P54191	General odorant-binding protein 69a	13.51	2	10	2	107270.8006	10	
P54192	General odorant-binding protein 19d	71.33	11	165	11	15593227.94342	155	
P54193	General odorant-binding protein 83a	42.86	7	24	0	847368.08315	22	
P54195	General odorant-binding protein 28a	26.57	4	24	4	171160.2018	20	
P54351	Vesicle-fusing ATPase 2	15.16	12	32	0	7022.0512	4	
P54352	Ethanolamine kinase	15.25	7	8	5	61603.8978	7	
P54353	Putative peptidyl-prolyl cis-trans isomerase dodo	41.57	6	13	6	333718.0986	11	
P54357	Myosin-2 essential light chain	89.12	10	58	1	1252150.99914	48	
P54359	Septin-2	8.83	4	13	1	36976.23597	10	
P54367	Casein kinase I isoform alpha	5.04	2	2	0	2483.42832	2	
P54385	Glutamate dehydrogenase, mitochondrial	47.69	26	97	7	1581457.20745	83	
P54397	39 kDa FK506-binding nuclear protein	4.2	2	2	2	9124.4221	2	
P54399	Protein disulfide-isomerase	67.14	31	156	0	8295639.09098	141	
P54611	V-type proton ATPase subunit E	84.07	25	202	0	10560410.04266	159	
P54622	Single-stranded DNA-binding protein, mitochondrial	23.97	4	9	4	98031.57519999999	9	
P55035	26S proteasome non-ATPase regulatory subunit 4	56.82	11	28	0	146957.3135	20	
P55828	Small ribosomal subunit protein uS10	41.67	5	13	5	380376.92209999997	11	
P55830	Small ribosomal subunit protein eS1	59.7	19	95	19	2986672.506	78	
P55841	Large ribosomal subunit protein eL14	45.78	10	32	10	984659.52336	27	
P55935	Small ribosomal subunit protein uS4	53.33	15	63	0	1237258.8557	56	
P56079	Phosphatidate cytidylyltransferase, photoreceptor-specific	4.03	2	5	0	9547.2265	4	
P56538	Eukaryotic translation initiation factor 6	11.43	3	12	3	84268.49674	10	
P61209	ADP-ribosylation factor 1	35.16	5	15	0	728532.6751999999	12	
P61849	Dromyosuppressin	28.0	2	2	0	181210.34600000002	2	
P61851	Superoxide dismutase [Cu-Zn]	78.43	12	152	12	11508880.18202	124	
P61855	Adipokinetic hormone	24.05	1	3	1	34949.3329	3	
P61857	Tubulin beta-2 chain	42.38	15	197	1	2199879.53	3	
P62152	Calmodulin	98.66	18	386	0	21612598.66498	303	
P80455	Small ribosomal subunit protein eS12	70.5	7	43	7	1478146.06653	29	
P81829	Leucokinin	11.88	2	3	2	4679.9283	3	
P81900	cAMP-dependent protein kinase type II regulatory subunit	58.89	19	69	19	2646020.15666	59	
P82147	Protein lethal(2)essential for life	67.91	11	56	0	1833628.9838	40	
P82804	Partner of Y14 and mago	7.73	1	2	1	706.7534	1	
P82890	Low molecular weight phosphotyrosine protein phosphatase 1	28.39	5	20	5	985232.99155	18	
P83094	Stromal interaction molecule homolog	13.86	8	20	0	42714.4569	11	
P83967	Actin, indirect flight muscle	68.88	28	754	2	176076.766	3	
P84029	Cytochrome c-2	72.22	13	152	0	16699297.79371	137	
P84040	Histone H4	57.28	7	79	0	3762474.92168	73	
P84051	Histone H2A	37.1	7	32	0	1274673.756	11	
P84345	ATP synthase protein 8	18.87	1	1	1	84395.54	1	
P91664	Protein max	14.29	3	4	0	18392.079599999997	4	
P91685	Metabotropic glutamate receptor	3.28	4	6	0	8625.679660000002	5	
P91891	Protein Mo25	24.78	10	27	0	493908.0012	27	
P91926	AP-2 complex subunit alpha	10.32	12	23	11	135731.80457	18	
P91927	Mitochondrial proton/calcium exchanger protein	16.58	20	38	20	335812.35459	34	
P91928	MICOS complex subunit Mic60	45.33	36	145	0	2925503.05143	120	
P91929	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	32.43	13	57	0	2864650.59223	45	
P91938	Thioredoxin reductase 1, mitochondrial	35.4	13	36	0	917963.56372	35	
P92029	DnaJ-like protein 60	3.69	1	2	0	513.4809	1	
P92177	14-3-3 protein epsilon	77.86	25	246	23	14262863.13136	161	
P92204	Negative elongation factor E	9.64	3	7	3	23109.018500000002	5	
P92208	Stress-activated protein kinase JNK	4.3	2	3	0	8181.2907	2	
P98081	Protein disabled	4.99	10	17	0	21051.92832	12	
Q00174	Laminin subunit alpha	17.05	68	162	68	2159795.41393	137	
Q00963	Spectrin beta chain	23.88	59	161	1	5430.989799999999	2	
Q01603	Peroxidase	7.68	5	10	0	95579.47649999999	8	
Q01604	Phosphoglycerate kinase	83.37	30	234	0	13510497.20456	201	
Q01637	Uridine 5'-monophosphate synthase	10.34	6	8	6	27927.55037	7	
Q01819	Connectin	3.52	3	4	0	35835.041710000005	4	
Q01989	Myosin heavy chain 95F	2.08	3	3	0	59328.881	2	
Q02748	Eukaryotic initiation factor 4A	39.7	15	35	13	293779.08233	29	
Q02910	Calphotin	3.94	3	9	3	109046.0117	8	
Q03017	NF-kappa-B inhibitor cactus	15.8	6	13	0	36116.81548	8	
Q03043	cGMP-dependent protein kinase, isozyme 2 forms cD4/T1/T3A/T3B	6.25	5	5	0	1460.36084	2	
Q03334	Small ribosomal subunit protein uS15	42.38	9	34	0	318366.88516	26	
Q03427	Lamin-C	55.88	41	164	3	2361596.35997	125	
Q04047	Protein no-on-transient A	21.86	12	30	0	91012.43112	19	
Q04164	Putative epidermal cell surface receptor	8.39	15	27	0	140457.16636	22	
Q04691	Fat-body protein 1	28.38	28	55	0	193339.14936	43	
Q05783	High mobility group protein D	24.11	3	11	0	46533.275200000004	7	
Q05825	ATP synthase subunit beta, mitochondrial	86.93	39	648	0	30313643.22033	491	
Q05856	Small nuclear ribonucleoprotein-associated protein B	14.07	3	4	3	28283.98	1	
Q06559	Small ribosomal subunit protein uS3	80.89	23	114	0	3372482.18928	97	
Q06943	High mobility group protein Z	31.53	4	12	0	83290.0924	6	
Q07093	Head-specific guanylate cyclase	9.32	7	10	7	18245.23472	9	
Q07152	Inosine-5'-monophosphate dehydrogenase	14.34	7	18	0	466925.6939	17	
Q07171	Gelsolin	24.44	18	56	0	774954.6605	47	
Q07327	Protein ROP	24.79	15	61	0	370957.69027	50	
Q08012	Growth factor receptor-bound protein 2	40.28	9	23	9	578112.45268	20	
Q08180	Irregular chiasm C-roughest protein	4.97	4	7	0	8058.78197	5	
Q08473	RNA-binding protein squid	38.08	8	17	0	685758.09805	15	
Q09024	Neural/ectodermal development factor IMP-L2	10.11	3	5	0	27696.038399999998	5	
Q09101	Locomotion-related protein Hikaru genki	4.49	4	8	4	17844.62024	5	
Q0E8C8	Serine protease inhibitor 77Ba	9.11	4	8	4	51762.678799999994	7	
Q0E940	Eukaryotic translation initiation factor 3 subunit B	6.23	5	6	0	27962.3762	6	
Q0E9B6	Small ribosomal subunit protein uS17	45.81	11	25	7	164444.59853	21	
Q0KHQ5	Serine/threonine-protein kinase Tao	1.73	2	2	0	2251.62922	2	
Q0KIC3	Uncharacterized protein CG43427	6.27	9	12	0	11251.6118	4	
Q10714	Angiotensin-converting enzyme	10.08	10	20	0	188622.84741	20	
Q11002	Calpain-A	3.38	3	4	0	14958.03567	4	
Q23970	Pheromone-binding protein-related protein 6	58.87	9	59	9	2568598.2567	57	
Q23983	Alpha-soluble NSF attachment protein	74.32	19	81	19	3746684.85379	73	
Q23997	Imaginal disk growth factor 6	56.64	25	99	0	3794657.80204	83	
Q24008	Inactivation-no-after-potential D protein	55.93	36	157	1	4423566.7238799995	113	
Q24046	Sodium/potassium-transporting ATPase subunit beta-1	44.01	14	59	0	1507387.1551	53	
Q24048	Sodium/potassium-transporting ATPase subunit beta-2	67.8	18	110	0	3794687.04737	96	
Q24050	Elongator complex protein 5	26.34	6	9	6	40795.1668	9	
Q24114	Division abnormally delayed protein	9.11	6	13	0	220992.1429	12	
Q24133	DnaJ protein homolog 1	14.37	5	14	0	271055.65526	12	
Q24134	Negative elongation factor D	2.42	2	2	0	20240.656	1	
Q24180	Deformed epidermal autoregulatory factor 1	3.82	2	2	0	22561.053	1	
Q24185	Protein hook	24.45	18	32	18	262940.32192	27	
Q24186	Small ribosomal subunit protein uS7A	31.58	9	35	0	1354978.47106	31	
Q24207	Protein boule	21.93	4	8	0	34165.96954	7	
Q24208	Eukaryotic translation initiation factor 2 subunit 3	25.68	14	24	0	122019.03765	19	
Q24210	Peripheral plasma membrane protein CASK	6.35	6	7	0	21430.05044	6	
Q24211	Protein stoned-A	45.41	30	66	0	1278741.57835	57	
Q24214	Calcineurin subunit B type 2	62.35	8	29	0	682948.24214	28	
Q24238	Alkaline phosphatase 4	11.91	7	13	7	36902.68471	9	
Q24246	Cytoplasmic dynein 1 intermediate chain	5.43	4	9	0	16904.22373	7	
Q24251	ATP synthase subunit d, mitochondrial	84.27	18	166	0	10669071.25526	146	
Q24276	Hsp90 co-chaperone Cdc37	29.31	11	31	11	316586.3109	26	
Q24292	Protein dachsous	1.48	5	5	0	3376.99914	3	
Q24297	Small nuclear ribonucleoprotein F	34.09	3	9	3	132491.28697000002	3	
Q24298	DE-cadherin	12.94	19	36	19	279167.37439	31	
Q24312	DNA-binding protein Ewg	4.64	4	6	2	37759.087100000004	5	
Q24318	Transcription factor Dp	18.2	7	10	1	25761.076419999998	7	
Q24319	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	6.24	3	5	3	10438.6468	3	
Q24322	Semaphorin-1A	5.78	5	6	0	988.26854	2	
Q24337	Protein enhancer of rudimentary	39.42	5	10	0	47198.659270000004	8	
Q24372	Lachesin	10.03	5	9	5	39120.56518	6	
Q24388	Larval serum protein 2	9.56	7	10	0	43301.1279	8	
Q24400	Muscle LIM protein Mlp84B	46.87	24	110	23	1876194.66958	88	
Q24407	ATP synthase-coupling factor 6, mitochondrial	59.43	8	46	0	4094996.1746099996	36	
Q24439	ATP synthase subunit O, mitochondrial	72.73	19	198	19	11065051.19619	175	
Q24478	Centrosome-associated zinc finger protein Cp190	14.42	15	51	15	137500.02002	31	
Q24491	RNA-binding protein Rsf1	32.49	8	22	0	74183.3397	10	
Q24492	Replication protein A 70 kDa DNA-binding subunit	10.78	7	9	7	31174.3682	7	
Q24509	Syntaxin-5	8.14	4	5	0	12225.965400000001	2	
Q24523	Protein bunched, class 2/F/G isoform	5.48	8	20	0	92741.02879	18	
Q24524	Protein singed	5.66	3	5	0	9941.966550000001	3	
Q24537	High mobility group protein DSP1	12.21	5	19	0	128800.5553	15	
Q24547	Syntaxin-1A	39.18	13	60	0	1982695.5091	56	
Q24560	Tubulin beta-1 chain	83.45	27	307	3	11654838.88688	247	
Q24562	Splicing factor U2AF 50 kDa subunit	10.1	4	7	0	45989.133369999996	7	
Q24572	Chromatin assembly factor 1 p55 subunit	17.67	7	16	1	66979.55592	13	
Q24583	V-type proton ATPase subunit F 1	57.26	7	48	7	1084002.74106	44	
Q26377	Pro-corazonin	20.13	3	12	3	56446.39165	6	
Q26416	Adult cuticle protein 1	20.0	1	2	1	110604.78	1	
Q27237	DnaJ homolog l(2)tid, mitochondrial	24.81	11	16	2	46178.07206	14	
Q27268	ATP-dependent RNA helicase WM6	25.71	10	16	5	314935.92809	12	
Q27272	Transcription initiation factor TFIID subunit 9	23.38	6	8	6	42405.997	7	
Q27331	V-type proton ATPase catalytic subunit A isoform 2	55.05	29	112	0	724720.20254	45	
Q27377	Putative odorant-binding protein A10	43.87	6	31	6	896806.35142	28	
Q27415	Nucleoplasmin-like protein	43.42	6	51	0	1343991.2556099999	37	
Q27580	Adenosylhomocysteinase	17.13	6	9	0	171657.62285	9	
Q27597	NADPH--cytochrome P450 reductase	13.99	11	25	0	109319.30497	21	
Q27606	Cytochrome P450 4e2	5.89	3	4	0	3741.8977	2	
Q27869	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	15.04	3	13	0	59134.34085	9	
Q27889	Serine/threonine-protein phosphatase 2B catalytic subunit 2	35.96	16	64	0	87749.62402999999	10	
Q2PE14	Zinc finger CCHC domain-containing protein 8 homolog	6.15	4	4	4	13589.5182	4	
Q3KN41	Neurexin 1	4.46	8	11	0	32030.75557	9	
Q45VV3	Transcriptional coactivator yorkie	11.65	5	7	0	15827.5615	5	
Q4V5I9	Succinate dehydrogenase assembly factor 2-A, mitochondrial	32.52	2	2	2	61015.323	2	
Q4V645	Trissin	13.89	2	4	2	34120.637	3	
Q4Z8K6	Ran-binding proteins 9/10 homolog	3.33	3	5	0	17335.44864	5	
Q59E04	Neuroendocrine protein 7B2	7.97	2	4	2	40633.025200000004	4	
Q5U117	Complex I assembly factor Egm, mitochondrial	6.1	4	6	4	11389.68335	5	
Q6AWN0	Acireductone dioxygenase	43.01	7	14	7	349795.52411	14	
Q6WV19	Polypeptide N-acetylgalactosaminyltransferase 2	6.32	4	5	4	11028.0386	4	
Q709R6	LEM domain-containing protein Bocksbeutel	12.53	5	5	5	8053.6232199999995	4	
Q70PY2	Peptidoglycan-recognition protein SB1	14.74	3	6	3	77463.0391	6	
Q7JQW6	Lipoyl synthase, mitochondrial	4.24	2	4	2	15094.042	2	
Q7JR49	V-type proton ATPase subunit S1	9.23	3	11	3	264132.3829	9	
Q7JR71	Extracellular superoxide dismutase [Cu-Zn]	27.07	4	21	1	502809.94532	15	
Q7JUR6	Protein GDAP2 homolog	8.89	5	6	0	30768.647100000002	5	
Q7JUY7	PTB domain-containing adapter protein ced-6	16.63	7	19	0	135022.12084	14	
Q7JVI3	Eukaryotic translation initiation factor 3 subunit M	27.91	9	32	0	803789.064	29	
Q7JW27	WASH complex subunit 1	7.01	3	3	3	4796.263	1	
Q7JWD3	ATPase ASNA1 homolog	25.6	7	12	7	40979.280660000004	8	
Q7JWR9	Zinc finger CCCH domain-containing protein 15 homolog	10.4	4	7	0	48844.93805999999	6	
Q7JXF5	Nuclear pore glycoprotein p62	13.96	6	14	6	134094.1743	12	
Q7JXF7	Protein seele	23.28	4	11	4	186532.2402	11	
Q7JYV2	Synaptogyrin	7.88	1	1	1	101840.77	1	
Q7JZB4	Mannose-1-phosphate guanylyltransferase catalytic subunit beta	2.98	1	1	0	750.9365	1	
Q7JZV0	Cuticular protein 47Eg	19.66	2	4	2	10500.77002	4	
Q7K0D8	Nuclear pore complex protein Nup50	20.21	12	24	12	145838.96643	22	
Q7K0E3	MOB kinase activator-like 4	22.42	4	5	0	218568.95930000002	4	
Q7K0L4	WD repeat-containing protein 26 homolog	2.22	2	3	0	7281.4859400000005	3	
Q7K1U0	Activity-regulated cytoskeleton associated protein 1	22.83	7	13	7	44334.0643	8	
Q7K1Z5	Ubiquitin-fold modifier-conjugating enzyme 1	33.54	4	8	4	54440.4917	6	
Q7K2D2	Dynactin subunit 2	46.58	16	45	16	673677.40582	42	
Q7K2G1	Proteasomal ubiquitin receptor ADRM1 homolog	53.47	14	39	1	13837.2348	2	
Q7K486	Armadillo repeat-containing protein 6 homolog	13.58	7	11	7	93245.9253	11	
Q7K4Q5	Probable protein phosphatase CG10417	21.9	11	25	0	80863.23392	22	
Q7K4Z4	Protein immune deficiency	14.65	3	8	3	13525.34438	7	
Q7K550	Eukaryotic translation initiation factor 3 subunit J	36.44	8	22	0	255367.76794	22	
Q7K556	TRPL translocation defect protein 14	10.11	5	8	0	49486.5141	8	
Q7K5K3	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	44.66	16	73	16	4367448.73975	64	
Q7K5M0	Inactive serine protease scarface	14.35	6	17	6	123023.70906	14	
Q7K738	Ubiquitin-conjugating enzyme E2-18 kDa	54.55	7	19	7	347841.25327	19	
Q7KLV9	26S proteasome non-ATPase regulatory subunit 11	45.26	20	45	0	613285.30305	40	
Q7KML2	Acyl-coenzyme A oxidase 1	3.89	3	4	3	8284.7745	3	
Q7KN62	Transitional endoplasmic reticulum ATPase TER94	26.34	22	54	1	499086.27301	44	
Q7KN90	Cysteine--tRNA ligase, cytoplasmic	7.96	7	12	7	55978.45863	8	
Q7KNF2	Polyadenylate-binding protein 2	27.68	7	11	0	103744.30266	10	
Q7KQM6	GIGYF family protein Gyf	7.56	13	18	13	69123.65004	15	
Q7KRI2	Longitudinals lacking protein-like	29.13	4	12	0	129542.476	9	
Q7KRU8	Ferritin heavy chain	75.12	12	70	2	8848951.39481	55	
Q7KRW8	Pre-mRNA-processing factor 39	3.85	4	4	4	4488.8111	2	
Q7KTH8	COP9 signalosome complex subunit 8	21.43	5	15	5	139288.47525000002	15	
Q7KUT2	Lon protease homolog, mitochondrial	11.33	13	27	13	144080.86813	22	
Q7KVQ0	H/ACA ribonucleoprotein complex subunit 1	10.13	3	5	3	13550.491170000001	5	
Q7KW14	Coiled-coil domain-containing protein CG32809	11.43	11	14	0	36315.9885	8	
Q7KW39	Probable methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial	34.23	14	60	14	2148411.56723	53	
Q7PLI7	Serine/threonine-protein kinase CG17528	4.41	3	3	3	2360.5142	1	
Q7YTY6	Serine protease inhibitor 42Dd	16.4	5	9	5	57955.78916	8	
Q867Z4	Longitudinals lacking protein, isoforms F/I/K/T	11.75	10	23	3	104330.92289	18	
Q868Z9	Papilin	20.36	51	134	51	1009654.28137	101	
Q86B79	RING finger protein unkempt	1.34	1	2	0	406.13147	1	
Q86B87	Modifier of mdg4	7.54	5	9	0	83428.6211	8	
Q86BL4	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial	28.38	4	7	4	33795.8678	5	
Q86BN8	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1	13.0	3	3	3	16046.86533	3	
Q86NP2	Negative elongation factor A	8.87	10	18	0	99847.17236	15	
Q86P48	AT-rich binding protein	8.76	3	6	3	5868.011210000001	4	
Q86S05	Protein lingerer	2.69	3	7	0	8814.3415	2	
Q8I0G5	Coatomer subunit gamma	10.08	10	16	0	34285.63044	12	
Q8I7C3	LIM and SH3 domain protein Lasp	17.66	12	37	0	557433.26228	32	
Q8IH18	Eukaryotic translation initiation factor 4E transporter	14.26	15	19	15	40937.38745	13	
Q8IN41	Protein Turandot X	16.2	2	4	2	10510.9839	3	
Q8IN43	Protein Turandot C	48.84	5	12	5	343959.7499	10	
Q8IN44	Protein Turandot A	52.71	7	33	7	902032.54817	27	
Q8INI8	Major heat shock 70 kDa protein Ba	22.93	14	84	0	74675.7214	12	
Q8IPJ3	E3 ubiquitin-protein ligase lubel	1.14	4	4	1	21723.2704	3	
Q8IPM8	Complexin	65.49	10	81	0	21166.4964	4	
Q8IPW2	SH2/SH3 adapter protein dreadlocks	14.23	7	19	7	47024.006649999996	13	
Q8IPX7	Exosome complex component RRP40	17.24	4	5	4	4812.23774	2	
Q8IPZ3	NAD(P)H oxidoreductase RTN4IP1, mitochondrial	11.62	4	9	4	17195.65144	5	
Q8IQ56	Transmembrane protein 11 homolog, mitochondrial	23.63	5	10	0	80488.287	4	
Q8IQ70	Calcium uniporter protein, mitochondrial	12.57	5	16	5	196538.54715	15	
Q8IQG1	MOB kinase activator-like 2	10.07	6	10	0	63268.12187	7	
Q8IQG9	Adenylate kinase 1	48.91	9	31	9	683684.27951	22	
Q8IR45	BLOC-1-related complex subunit 8 homolog	16.94	3	6	3	34070.9928	4	
Q8IRH5	Zinc finger protein indra	3.27	3	4	3	23442.17	4	
Q8MKJ4	General odorant-binding protein 57b	6.38	1	1	0	19373.887	1	
Q8MKK0	General odorant-binding protein 57a	10.65	2	3	2	5739.75395	3	
Q8MKN0	Ubiquinone biosynthesis protein COQ9, mitochondrial	18.1	6	16	6	156829.1358	12	
Q8MLY8	Small ribosomal subunit protein eS8	49.04	10	42	0	1372062.2312	36	
Q8MLZ7	Chitinase-like protein Idgf3	24.49	9	20	0	214861.04395999998	17	
Q8MM24	Chitinase-like protein Idgf1	1.59	1	1	1	2247.9753	1	
Q8MMC4	Protein CDV3 homolog	22.14	6	10	1	36830.6731	8	
Q8MR31	Slo-interacting protein 1	4.69	4	5	0	1428.08216	3	
Q8MR45	Putative N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase CG1827	8.65	3	6	3	46619.849	4	
Q8MR62	Phosducin-like protein 2	16.25	5	13	5	174909.0799	12	
Q8MSS1	Protein lava lamp	23.79	65	113	0	359787.36923999997	83	
Q8MSU3	Ferric reductase 1	3.55	2	3	0	10253.4538	3	
Q8MSV2	Protein alan shepard	8.98	7	17	7	117731.07868	13	
Q8MSX2	Mediator of RNA polymerase II transcription subunit 6	8.43	2	2	0	1329.85435	2	
Q8MT06	Guanine nucleotide-binding protein-like 3 homolog	3.1	2	3	2	6278.3781	3	
Q8SWR8	Ataxin-2 homolog	7.29	7	15	2	47859.16554	10	
Q8SWU7	Obg-like ATPase 1	34.26	13	28	0	793302.7501599999	25	
Q8SX68	CTTNBP2 N-terminal-like protein	21.18	12	21	12	73678.09161999999	15	
Q8SXY6	Transmembrane emp24 domain-containing protein bai	32.04	5	18	5	224134.46779999998	15	
Q8SY33	Protein Gawky	8.6	11	32	11	107064.68517	24	
Q8SY61	General odorant-binding protein 56d	66.41	8	69	0	5556175.99845	63	
Q8SY96	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	32.86	7	15	7	645601.91177	13	
Q8SYD0	Tetratricopeptide repeat protein 19 homolog, mitochondrial	7.05	3	6	3	13905.81735	5	
Q8SYG2	COP9 signalosome complex subunit 3	1.8	1	1	1	7750.5986	1	
Q8SYS7	Probable cytosolic Fe-S cluster assembly factor CG17683	3.98	2	2	2	1541.69531	2	
Q8SZ63	Golgin-84	10.27	6	8	6	18243.47866	5	
Q8SZA8	Adrenodoxin-like protein 2, mitochondrial	38.82	4	12	4	287529.9217	12	
Q8T045	O-glucosyltransferase rumi	7.79	4	4	1	8155.73267	4	
Q8T079	Cytokine-like nuclear factor N-PAC	28.57	13	37	0	397489.56348	32	
Q8T0Q4	Charged multivesicular body protein 4	52.65	15	48	15	636684.73088	44	
Q8T0R7	Chitinase-like protein Idgf5	4.95	2	2	2	2596.9934	1	
Q8T390	Endophilin-A	53.66	19	86	0	3679461.87059	78	
Q8T3L6	Probable malonyl-CoA-acyl carrier protein transacylase, mitochondrial	14.78	7	9	7	129154.81629999999	8	
Q8T3U2	Small ribosomal subunit protein uS12	47.55	7	19	0	596224.07168	14	
Q8T3X9	Iron-sulfur cluster assembly 1 homolog, mitochondrial	44.62	5	14	5	242240.36602999998	11	
Q8T6B9	Poly(U)-binding-splicing factor hfp	9.42	6	16	2	93653.42973999999	15	
Q8T8R1	CCHC-type zinc finger nucleic acid binding protein	43.03	6	10	6	6379.426219999999	6	
Q8T9B6	LDLR chaperone boca	54.44	10	38	10	365219.65142	29	
